molecule_id,aop_oh_rate_constant,aop_oh_half_life_hours,aop_ozone_rate_constant,aop_ozone_half_life_hours
92962,2.240529e-10,0.5760000000000001,7.39375e-17,3.7199999999999998
92963,7.10256e-11,1.8119999999999998,3.42225e-16,0.792
92964,2.40361e-11,5.34,0,NA
92966,2.475624e-10,0.516,5.6875e-17,4.824
92970,1.490915e-10,0.8639999999999999,8.53125e-17,3.216
92974,6.32352e-11,2.028,7.39375e-17,3.7199999999999998
92978,5.51062e-11,2.3280000000000003,7.39375e-17,3.7199999999999998
92980,1.673104e-10,0.768,0,NA
92981,1.136927e-10,1.1280000000000001,0,NA
92986,8.17732e-11,1.572,3.69687e-18,74.4
92998,1.95888e-11,6.5520000000000005,0,NA
93013,3.054557e-10,0.42000000000000004,0,NA
93014,1.026911e-10,1.248,7.39375e-17,3.7199999999999998
93016,1.044948e-10,1.224,0,NA
93020,1.564441e-10,0.8160000000000001,5.265e-17,5.232
93021,2.003576e-10,0.636,0,NA
93033,1.155018e-10,1.116,7.39375e-17,3.7199999999999998
93035,1.28007e-10,1.008,1.1375e-17,24.168
93036,1.417679e-10,0.8999999999999999,1.2e-17,22.919999999999998
93040,3.354002e-10,0.384,4.3e-16,0.648
93056,3.526137e-10,0.36,7.39375e-17,3.7199999999999998
93058,1.032795e-10,1.248,7.52895e-18,36.528
93063,1.522503e-10,0.8400000000000001,7.39375e-17,3.7199999999999998
93065,4.67656e-11,2.748,0,NA
93074,3.943548e-10,0.3254666666666666,4.9825001e-16,0.5520166666666667
93078,3.2909100000000003e-11,3.9000000000000004,0,NA
93081,9.71064e-11,1.32,4.3e-16,0.648
93102,3.526145e-10,0.36,7.39375e-17,3.7199999999999998
93103,2.529764e-10,0.504,0,NA
93104,2.712078e-10,0.46799999999999997,0,NA
93108,2.800205e-10,0.45599999999999996,4.3e-16,0.648
93115,9.52486e-11,1.344,0,NA
93117,3.56494e-11,3.5999999999999996,0,NA
93123,1.610829e-10,0.792,8.75e-18,31.44
93125,8.67413e-11,1.476,0,NA
93134,3.193355e-10,0.396,7.39375e-17,3.7199999999999998
93136,3.115254e-10,0.40800000000000003,1.2e-17,22.919999999999998
93137,1.656694e-10,0.78,7.39375e-17,3.7199999999999998
93141,5.30804e-11,2.4240000000000004,1.1375e-17,24.168
93151,1.396958e-10,0.9239999999999999,0,NA
93153,5.80965e-11,2.208,2e-16,1.368
93159,2.22442e-10,0.5760000000000001,7.39375e-17,3.7199999999999998
93160,1.314985e-10,0.972,4.8059372e-16,0.5760000000000001
93162,1.115638e-10,1.1520000000000001,7.39375e-17,3.7199999999999998
93168,1.432903e-10,0.8999999999999999,7.39375e-17,3.7199999999999998
93172,1.13645e-11,11.292,0,NA
93173,2.861222e-10,0.44399999999999995,1.1375e-17,24.168
93176,4.99721e-11,2.568,0,NA
93178,2.096057e-10,0.612,4.3e-16,0.648
93179,1.186862e-10,1.08,0,NA
93180,1.349839e-10,0.948,2.4e-17,11.448
93188,1.301298e-10,0.984,4.3174999e-16,0.648
93189,1.413381e-10,0.9119999999999999,1.1375e-17,24.168
93191,4.036793e-10,0.312,1.1375e-17,24.168
93193,1.451447e-10,0.8879999999999999,0,NA
93194,2.936143e-10,0.43199999999999994,1.05e-16,2.616
93195,1.222659e-10,1.044,0,NA
93199,1.299735e-10,0.984,0,NA
93200,1.171874e-10,1.092,2.4e-17,11.448
93201,2.285692e-10,0.5640000000000001,0,NA
93202,1.411798e-10,0.909,7.9625e-17,3.454
93205,8.09742e-11,1.584,0,NA
93207,1.237638e-10,1.032,4.3e-16,0.648
93212,4.08374e-11,3.144,0,NA
93214,2.003112e-10,0.636,0,NA
93215,2.326937e-10,0.552,0,NA
93218,3.716555e-10,0.34800000000000003,0,NA
93219,1.611716e-10,0.792,4.4200001e-16,0.624
93224,1.708938e-10,0.756,0,NA
93227,6.16981e-11,2.0759999999999996,1.2e-17,22.919999999999998
93228,1.747538e-10,0.732,4.4375e-16,0.624
93239,1.238819e-10,1.032,7.39375e-17,3.7199999999999998
93242,9.93055e-11,1.296,1.2e-17,22.919999999999998
93247,1.433511e-10,0.8999999999999999,4.3e-16,0.648
93253,2.158129e-10,0.6000000000000001,8.7137497e-16,0.312
93254,6.87272e-11,1.8719999999999999,1.1375e-17,24.168
93259,2.158129e-10,0.6000000000000001,8.7137497e-16,0.312
93262,1.33521e-10,0.96,0,NA
93263,1.038153e-10,1.236,1.3e-16,2.116
93264,2.977291e-10,0.43199999999999994,5.25e-16,0.528
93266,1.709916e-10,0.756,6.8875e-17,3.984
93269,2.791606e-10,0.45599999999999996,2.1e-17,13.104000000000001
94931,2.290054e-10,0.5640000000000001,0,NA
93275,9.39629e-11,1.368,1.2e-17,22.919999999999998
93288,1.719817e-10,0.744,0,NA
93292,9.02072e-11,1.428,2.3375e-17,11.76
93296,3.127858e-10,0.40800000000000003,5.25e-16,0.528
93302,6.15814e-11,2.088,1.1375e-17,24.168
93305,1.213311e-10,1.056,7.39375e-17,3.7199999999999998
93309,1.734071e-10,0.744,3.696875e-16,0.744
93316,8.98368e-11,1.428,1.1375e-17,24.168
93317,1.035185e-10,1.236,1.375e-17,19.991999999999997
93318,8.70998e-11,1.476,0,NA
93329,3.89652e-10,0.324,7.39375e-17,3.7199999999999998
93333,2.285614e-10,0.5640000000000001,5.6982399e-16,0.48
93339,1.608211e-10,0.804,4.4200001e-16,0.624
93340,4.24012e-10,0.30269999999999997,4.9737499e-16,0.5529833333333334
93342,1.969406e-10,0.648,1e-15,0.264
93347,1.09511e-11,11.724,0,NA
93350,1.98108e-11,6.48,0,NA
93351,5.44994e-11,2.3520000000000003,1.1375e-17,24.168
93360,1.267197e-10,1.008,7.39375e-17,3.7199999999999998
93370,2.229457e-10,0.5760000000000001,4.2e-17,6.5520000000000005
93375,8.8546e-11,1.452,9.6118744e-16,0.28800000000000003
93378,7.56902e-11,1.6919999999999997,0,NA
93379,1.13291e-10,1.1280000000000001,0,NA
93385,2.316646e-10,0.552,1.05e-16,2.616
93387,5.46435e-11,2.3520000000000003,0,NA
93392,3.340601e-10,0.384,7.39375e-17,3.7199999999999998
93393,2.011096e-10,0.636,0,NA
93396,6.5041e-11,1.968,0,NA
93397,1.044127e-10,1.224,0,NA
93409,1.521147e-10,0.8400000000000001,8.57675e-17,3.216
93418,1.668157e-10,0.768,1.1375e-17,24.168
93422,2.032672e-10,0.636,0,NA
93441,1.035755e-10,1.236,0,NA
93442,1.816614e-10,0.708,0,NA
93443,8.14195e-11,1.572,0,NA
93448,3.09101e-10,0.42000000000000004,3.42225e-16,0.792
93453,3.452148e-10,0.372,7.39375e-17,3.7199999999999998
93456,7.30115e-11,1.7519999999999998,0,NA
93457,1.075882e-9,0.12,4.51382446e-15,0.07200000000000001
93464,1.463508e-10,0.8759999999999999,0,NA
93468,1.789196e-10,0.72,7.39375e-17,3.7199999999999998
93469,2.176601e-10,0.5880000000000001,0,NA
93471,3.445939e-10,0.372,4.4200001e-16,0.624
93474,1.554294e-10,0.8280000000000001,0,NA
93476,1.707744e-10,0.756,0,NA
93478,4.12208e-11,3.108,0,NA
93481,1.188721e-10,1.08,5.6875e-17,4.824
93491,1.12642e-10,1.1400000000000001,4.3e-16,0.648
93492,2.923578e-10,0.44399999999999995,4.86875e-16,0.5760000000000001
93494,1.125912e-10,1.1400000000000001,4.3e-16,0.648
93496,3.24417e-11,3.96,0,NA
93497,2.483998e-10,0.516,0,NA
93502,1.111724e-10,1.1520000000000001,8.59375e-17,3.192
93504,2.630054e-10,0.492,0,NA
93517,1.028757e-10,1.248,1.05e-17,26.183999999999997
93521,1.894985e-10,0.672,0,NA
93528,2.339254e-10,0.552,0,NA
93533,6.17052e-11,2.0759999999999996,1.1375e-17,24.168
93534,1.078191e-10,1.1880000000000002,4.8059372e-16,0.5760000000000001
93535,1.623683e-10,0.792,5.6875e-17,4.824
93540,2.524092e-10,0.504,5.25e-16,0.528
93542,2.146269e-10,0.6000000000000001,0,NA
93544,8.93309e-11,1.44,0,NA
93546,9.39277e-11,1.368,7.39375e-17,3.7199999999999998
93548,2.01755e-11,6.36,0,NA
93549,2.508264e-10,0.516,3.8168751e-16,0.72
93550,1.334413e-10,0.96,7.39375e-17,3.7199999999999998
93555,2.330446e-10,0.552,9.73125e-17,2.832
93560,3.06361e-11,4.188,0,NA
93561,1.933507e-10,0.66,4.6475002e-16,0.6000000000000001
93562,3.02442e-11,4.247999999999999,0,NA
93567,1.031845e-10,1.248,0,NA
93577,4.76204e-11,2.7,2.275e-17,12.096
93578,1.434781e-10,0.8999999999999999,0,NA
93579,3.005695e-10,0.43199999999999994,5.6875e-17,4.824
93582,2.276631e-10,0.564,1.05e-17,26.183999999999997
93586,6.30057e-11,2.04,1.365e-16,2.016
93593,7.89809e-11,1.62,4.9196873e-16,0.552
93595,3.278556e-10,0.396,5.35e-16,0.504
93597,7.97546e-11,1.608,0,NA
93606,8.37756e-11,1.536,5.4756e-17,5.016
93610,1.100438e-10,1.1640000000000001,0,NA
93611,3.550562e-10,0.36,1.05e-16,2.616
93612,2.58286e-10,0.492,1.4787499e-16,1.8479999999999999
93613,1.799435e-10,0.708,1.1375e-17,24.168
93863,1.937233e-10,0.66,7.7397507e-16,0.36
93618,2.183564e-10,0.5880000000000001,0,NA
93623,7.65027e-11,1.678,1.05e-17,26.183999999999997
93624,5.8304e-11,2.1959999999999997,7.56875e-17,3.6239999999999997
93630,2.161986e-10,0.5880000000000001,8.59375e-17,3.192
93631,1.046057e-10,1.224,2.383e-17,11.544
93640,3.403204e-10,0.37715000000000004,1.70962494e-15,0.16088333333333335
93643,2.096614e-10,0.612,0,NA
93651,4.031574e-10,0.324,0,NA
93653,2.009696e-10,0.636,0,NA
93670,2.700923e-10,0.48,0,NA
93671,1.23025e-10,1.044,7.39375e-17,3.7199999999999998
93676,2.011345e-10,0.636,5.265e-17,5.232
93681,4.68779e-11,2.736,0,NA
93682,7.49285e-11,1.7159999999999997,8.53125e-17,3.216
93688,1.141323e-10,1.1280000000000001,2.275e-17,12.096
93689,3.131469e-10,0.40800000000000003,5.6875e-17,4.824
93697,3.399742e-10,0.372,7.39375e-17,3.7199999999999998
93701,5.41375e-11,2.3760000000000003,0,NA
93710,1.288609e-10,0.996,1.1375e-17,24.168
93711,7.98477e-11,1.608,0,NA
93718,3.14025e-10,0.40800000000000003,5.25e-16,0.528
93719,3.42206e-10,0.372,4.3e-16,0.648
93723,1.52045e-10,0.8400000000000001,7.39375e-17,3.7199999999999998
93737,2.465941e-10,0.516,5.265e-17,5.232
93994,3.35608e-11,3.8280000000000003,0,NA
93741,4.102417e-10,0.312,4.4362499e-16,0.624
93743,4.867027e-10,0.264,5.25e-16,0.528
93752,1.418799e-10,0.8999999999999999,0,NA
93757,8.42837e-11,1.524,1.2e-17,22.919999999999998
93759,2.023744e-10,0.636,0,NA
95917,3.403204e-10,0.37715000000000004,1.70962494e-15,0.16088333333333335
93765,1.232977e-10,1.044,5.6875e-17,4.824
93768,6.24841e-11,2.052,1.2e-17,22.919999999999998
93778,1.424542e-10,0.8999999999999999,7.39375e-17,3.7199999999999998
93779,3.016425e-10,0.42000000000000004,0,NA
93786,9.7866e-11,1.308,3.07125e-17,8.952
93789,2.9548e-10,0.43199999999999994,4.3e-16,0.648
93797,2.205537e-10,0.5760000000000001,0,NA
93798,3.374951e-10,0.384,4.3e-16,0.648
93800,1.316718e-10,0.972,7.39375e-17,3.7199999999999998
93805,1.921768e-10,0.672,4.9434372e-16,0.552
93812,2.639801e-10,0.492,1.2e-17,22.919999999999998
93813,1.246822e-10,1.032,5.6875e-17,4.824
93819,1.688497e-10,0.76,1.41375e-16,1.945
93820,4.44781e-11,2.88,0,NA
93825,1.330108e-10,0.96,2.1e-17,13.104000000000001
93826,1.632341e-10,0.792,2.275e-17,12.096
93827,1.110029e-10,1.1520000000000001,1.183e-17,23.256
93833,2.135159e-10,0.6000000000000001,8.7137497e-16,0.312
93834,6.37597e-11,2.016,4.8059372e-16,0.5760000000000001
93836,8.60705e-11,1.491,5.7175e-18,48.096000000000004
93837,6.84911e-11,1.8719999999999999,1.1375e-17,24.168
93843,1.659007e-10,0.768,4.3e-16,0.648
93851,1.292373e-10,0.996,4.8059372e-16,0.5760000000000001
93852,9.12509e-11,1.4040000000000001,0,NA
93856,2.75636e-11,4.656000000000001,0,NA
93857,2.945353e-10,0.43199999999999994,0,NA
93859,2.084504e-10,0.612,5.0393749e-16,0.552
93862,2.005071e-10,0.636,0,NA
93868,3.512217e-10,0.36,4.4200001e-16,0.624
93869,4.49655e-11,2.856,1.365e-16,2.016
93870,2.351725e-10,0.54,0,NA
93874,4.07183e-10,0.312,9.65e-16,0.28800000000000003
93877,3.544866e-10,0.36,1.05e-16,2.616
93879,4.8235e-12,26.604,0,NA
93880,2.310843e-10,0.555,1.72162491e-15,0.16
93881,1.948219e-10,0.66,9.1059372e-16,0.312
93888,6.78087e-11,1.896,0,NA
93890,1.271467e-10,1.008,9.73125e-17,2.832
93896,1.40862e-10,0.9119999999999999,2.4e-17,11.448
93913,8.4429e-11,1.524,0,NA
93917,1.149566e-10,1.116,4.4137501e-16,0.624
93918,3.646954e-10,0.34800000000000003,1.4787499e-16,1.8479999999999999
93926,5.89364e-11,2.1719999999999997,0,NA
93927,1.654777e-10,0.776,1.05e-17,26.183999999999997
93929,2.351134e-10,0.54,1.2e-17,22.919999999999998
93930,9.16557e-11,1.4040000000000001,8.009991e-17,3.4319999999999995
93947,6.40139e-11,2.004,0,NA
93948,1.427946e-10,0.899,2.0571751e-16,1.337
93952,1.307533e-10,0.982,2.056875e-16,1.337
93954,1.546241e-10,0.8280000000000001,1.1375e-17,24.168
93967,1.984335e-10,0.648,1.49625e-16,1.8479999999999999
93988,2.668663e-10,0.48,3.8106251e-16,0.72
93989,1.75697e-10,0.731,6.825e-17,4.03
93993,2.278724e-10,0.5640000000000001,0,NA
93995,1.236987e-10,1.032,2.383e-17,11.544
94009,4.6154e-11,2.7840000000000003,0,NA
94012,2.823796e-10,0.4545333333333333,6.825e-17,4.029883333333333
94018,1.164384e-10,1.104,1.70625e-16,1.608
94021,1.338448e-10,0.96,0,NA
94022,2.986891e-10,0.43199999999999994,5.6875e-17,4.824
94023,1.120597e-10,1.1400000000000001,5.265e-17,5.232
94028,1.119576e-10,1.1520000000000001,0,NA
94029,1.523925e-10,0.8400000000000001,5.0393749e-16,0.552
94032,4.106105e-10,0.312,8.6e-16,0.312
94034,1.536048e-10,0.8400000000000001,0,NA
94038,1.136252e-10,1.1280000000000001,7.39375e-17,3.7199999999999998
94039,1.124994e-10,1.1400000000000001,3.696875e-16,0.744
94044,8.4154e-12,15.251999999999999,0,NA
94049,1.052793e-10,1.224,8.59375e-17,3.192
94052,2.172654e-10,0.5880000000000001,0,NA
94056,1.994926e-10,0.648,7.39375e-17,3.7199999999999998
94059,1.3922e-10,0.9239999999999999,1.75e-18,157.17600000000002
94076,1.026724e-10,1.248,2.0013651e-16,1.368
94082,3.55545e-11,3.612,0,NA
94083,2.492392e-10,0.516,8.7199997e-16,0.312
94085,1.678551e-10,0.768,4.5337502e-16,0.6000000000000001
94088,8.80467e-11,1.452,0,NA
94089,1.076017e-10,1.1880000000000002,1.1375e-17,24.168
94098,1.164384e-10,1.104,1.70625e-16,1.608
94100,1.027196e-10,1.248,1.2e-17,22.919999999999998
94109,2.097792e-10,0.612,2.917137695e-14,0
94114,3.14287e-11,4.08,5.6875e-17,4.824
94117,3.195454e-10,0.40166666666666667,1.2599999e-16,2.18285
94121,2.91892e-11,4.3919999999999995,0,NA
94125,8.4429e-11,1.524,0,NA
94127,8.21563e-11,1.56,1.1375e-17,24.168
94129,1.519223e-10,0.8400000000000001,7.39375e-17,3.7199999999999998
94131,2.248644e-10,0.5760000000000001,0,NA
94137,2.092792e-10,0.612,8.75e-18,31.44
94140,3.486014e-10,0.372,7.39375e-17,3.7199999999999998
94142,1.299286e-10,0.984,1.75e-18,157.17600000000002
94145,2.123654e-10,0.604,2.0393749e-16,1.349
94148,4.38576e-11,2.928,0,NA
94152,9.8336e-11,1.308,1.375e-17,19.991999999999997
94153,1.669029e-10,0.768,1.1375e-17,24.168
94155,2.686832e-10,0.48,1.375e-17,19.991999999999997
94158,2.141359e-10,0.6000000000000001,0,NA
94166,3.020345e-10,0.42000000000000004,1e-14,0.024
94173,3.15203e-10,0.40800000000000003,7.39375e-17,3.7199999999999998
94180,9.43948e-11,1.356,0,NA
94182,2.318046e-10,0.552,1.05e-16,2.616
94189,1.085232e-10,1.1880000000000002,1.2e-17,22.919999999999998
94190,3.469322e-10,0.372,8.59375e-17,3.192
94193,1.18488e-10,1.08,0,NA
94195,2.484038e-10,0.516,0,NA
94197,5.11751e-11,2.508,0,NA
94198,3.196494e-10,0.396,1.445900635e-14,0.024
94203,2.066718e-10,0.624,8.75e-18,31.44
94210,1.770182e-10,0.72,0,NA
94211,8.34366e-11,1.536,1.1375e-17,24.168
94213,5.328063e-10,0.24,1.20222504e-15,0.24
94215,1.492124e-10,0.8639999999999999,0,NA
94226,2.515982e-10,0.516,4.8059372e-16,0.5760000000000001
94230,2.125896e-10,0.6000000000000001,0,NA
94231,1.575586e-10,0.8160000000000001,0,NA
94232,7.2943e-11,1.7639999999999998,1.2e-17,22.919999999999998
94233,1.150559e-10,1.116,1.1375e-17,24.168
94235,2.220715e-10,0.5760000000000001,3.609e-17,7.632
94251,1.382893e-10,0.9239999999999999,4.4200001e-16,0.624
94263,1.31741e-10,0.972,4.4137501e-16,0.624
94264,1.1408e-11,11.256,0,NA
94309,1.362346e-10,0.948,1.1375e-17,24.168
94267,1.834149e-10,0.6960000000000001,4.3e-16,0.648
94268,9.68917e-11,1.32,0,NA
94269,1.39366e-11,9.204,0,NA
94275,6.88483e-11,1.8599999999999999,0,NA
94280,1.40401e-11,9.144,2.1e-17,13.104000000000001
94281,6.61276e-11,1.944,1.1375e-17,24.168
94283,1.233473e-10,1.044,1.1375e-17,24.168
94310,9.49062e-11,1.356,0,NA
94288,1.540094e-10,0.8280000000000001,2.5199999e-16,1.08
94289,1.023729e-10,1.248,0,NA
94296,1.043588e-10,1.224,0,NA
94297,6.19065e-11,2.0759999999999996,1.2e-17,22.919999999999998
94302,1.110996e-10,1.1520000000000001,7.39375e-17,3.7199999999999998
96126,2.664485e-10,0.4817166666666666,1.3e-16,2.1156833333333336
94307,2.012496e-10,0.636,0,NA
94311,4.141889e-10,0.312,5.25e-16,0.528
94316,1.480404e-10,0.8639999999999999,7.56875e-17,3.6239999999999997
94320,2.249949e-10,0.57,1.3018e-16,2.113
94325,8.52352e-11,1.5,0,NA
94335,2.52265e-11,5.088,0,NA
94336,2.270275e-10,0.5640000000000001,8.268749e-17,3.3360000000000003
94343,2.702931e-10,0.48,8.268749e-17,3.3360000000000003
94346,2.889439e-10,0.44399999999999995,7.39375e-17,3.7199999999999998
94349,5.97959e-11,2.1479999999999997,0,NA
94355,1.650668e-10,0.78,0,NA
94358,3.194899e-10,0.40173333333333333,6.825e-17,4.029883333333333
94359,1.004257e-10,1.284,8.53125e-17,3.216
94372,2.033125e-10,0.636,1.9200001e-16,1.44
94379,5.42494e-11,2.364,2.275e-17,12.096
94381,1.067598e-10,1.202,1.05e-17,26.183999999999997
94383,3.131469e-10,0.40800000000000003,5.6875e-17,4.824
94387,4.82692e-11,2.664,2.0125e-17,13.655999999999999
94392,1.710264e-10,0.756,3.5e-18,78.576
94396,2.203353e-10,0.5880000000000001,3.8168747e-16,0.72
94397,1.643385e-10,0.78,4.8059372e-16,0.5760000000000001
94407,1.502947e-10,0.8519999999999999,7.39375e-17,3.7199999999999998
94408,1.132596e-10,1.1280000000000001,2.3375e-17,11.76
94409,2.08937e-11,6.144,0,NA
94410,1.150753e-10,1.116,4.3e-16,0.648
94421,4.185624e-10,0.312,4.4362499e-16,0.624
94423,2.059259e-10,0.623,6.737499e-17,4.082
94427,2.203203e-10,0.5880000000000001,3.42225e-16,0.792
94428,5.88376e-11,2.184,1.1375e-17,24.168
94429,2.925401e-10,0.44399999999999995,3.3137501e-16,0.8400000000000001
94431,3.241187e-10,0.396,0,NA
94432,3.425751e-10,0.372,1.34059372e-15,0.21599999999999997
94434,2.884179e-10,0.44399999999999995,0,NA
94437,6.640182e-10,0.192,1.21360001e-15,0.21599999999999997
94444,1.318803e-10,0.972,7.39375e-17,3.7199999999999998
94446,3.700471e-10,0.34800000000000003,5.25e-16,0.528
94450,1.723322e-10,0.744,5.265e-17,5.232
94453,3.658385e-10,0.34800000000000003,1.05e-16,2.616
94456,1.971556e-10,0.648,7.39375e-17,3.7199999999999998
94459,2.339519e-10,0.552,0,NA
94470,9.17899e-11,1.4040000000000001,1.2e-17,22.919999999999998
94474,1.026227e-10,1.248,0,NA
94476,1.138808e-10,1.1280000000000001,0,NA
94478,4.35184e-10,0.30000000000000004,0,NA
94489,1.174684e-10,1.092,7.39375e-17,3.7199999999999998
94495,2.12062e-10,0.605,5.0309372e-16,0.547
94501,7.49221e-11,1.7159999999999997,7.39375e-17,3.7199999999999998
94503,5.23341e-11,2.448,0,NA
94505,9.6418e-11,1.332,1.2e-17,22.919999999999998
94516,3.6822e-10,0.34800000000000003,1.05e-16,2.616
94527,8.92028e-11,1.44,1.5924999e-16,1.7279999999999998
94533,3.448984e-10,0.372,0,NA
94534,2.610788e-10,0.492,0,NA
94538,4.373972e-10,0.29345,1.155e-16,2.3813
94546,3.000569e-10,0.43199999999999994,0,NA
94547,2.553195e-10,0.504,1.05e-16,2.616
94556,1.586641e-10,0.804,4.8059372e-16,0.5760000000000001
94557,2.616547e-10,0.492,0,NA
94565,3.100614e-10,0.40800000000000003,0,NA
94570,2.573253e-10,0.504,0,NA
94572,4.96329e-11,2.592,0,NA
94846,7.42044e-11,1.7279999999999998,0,NA
94578,1.61349e-10,0.792,1.4787499e-16,1.8479999999999999
94595,9.77648e-11,1.308,1.4787499e-16,1.8479999999999999
94598,2.092766e-10,0.612,7.39375e-17,3.7199999999999998
94603,1.192579e-10,1.08,7.39375e-17,3.7199999999999998
94604,2.795301e-10,0.45916666666666667,1.05e-17,26.183999999999997
94605,8.25432e-11,1.56,0,NA
94607,1.616086e-10,0.792,1.375e-17,19.991999999999997
96945,3.174396e-10,0.40800000000000003,2.6325001e-16,1.056
94617,9.08001e-11,1.416,1.2e-17,22.919999999999998
94619,4.26283e-10,0.30000000000000004,1.3774999e-16,1.992
94621,2.87541e-10,0.44399999999999995,2.275e-17,12.096
94624,3.197458e-10,0.396,7.39375e-17,3.7199999999999998
94632,2.616488e-10,0.492,7.39375e-17,3.7199999999999998
94633,1.566056e-10,0.8160000000000001,4.8059372e-16,0.5760000000000001
94635,7.1821e-11,1.787,7.9625e-17,3.454
94637,3.659486e-10,0.34800000000000003,0,NA
94643,1.551217e-10,0.8280000000000001,0,NA
94646,2.664185e-10,0.48,0,NA
94650,2.12771e-10,0.6000000000000001,1.9137501e-16,1.44
94658,1.167576e-10,1.104,2.3375e-17,11.76
94660,6.64883e-11,1.932,1.2e-17,22.919999999999998
94663,2.344199e-10,0.552,6.8875e-17,3.984
94668,2.811891e-10,0.45599999999999996,0,NA
94677,4.485672e-10,0.28800000000000003,0,NA
94680,2.026241e-10,0.636,3.42225e-16,0.792
94682,4.18928e-11,3.06,0,NA
94684,2.95479e-10,0.43199999999999994,1.05e-16,2.616
94685,2.097229e-10,0.612,1.27393753e-15,0.21599999999999997
94690,2.403934e-10,0.534,3.15e-17,8.731
94692,8.36143e-11,1.536,1.4787499e-16,1.8479999999999999
94696,4.519492e-10,0.284,1.3168749e-16,2.0885833333333332
94705,7.23479e-11,1.7759999999999998,0,NA
94708,2.545918e-10,0.504,0,NA
94710,2.071333e-10,0.624,7.39375e-17,3.7199999999999998
94814,3.63446e-11,3.5279999999999996,0,NA
94722,2.300357e-10,0.552,0,NA
94727,3.512572e-10,0.36,8.53125e-17,3.216
94734,3.061205e-10,0.42000000000000004,4.8234371e-16,0.5760000000000001
94739,3.11694e-11,4.1160000000000005,0,NA
94740,5.3476e-11,2.4000000000000004,0,NA
94741,1.322138e-10,0.972,4.3e-16,0.648
94747,1.331374e-10,0.96,7.39375e-17,3.7199999999999998
94753,3.257619e-10,0.394,8.443749e-17,3.2573166666666666
94754,4.2365e-12,30.299999999999997,0,NA
94761,5.27867e-11,2.436,1.2e-17,22.919999999999998
94763,3.972673e-10,0.324,8.59375e-17,3.192
94765,3.803163e-10,0.3374833333333333,8.443749e-17,3.2573166666666666
94769,1.723322e-10,0.744,5.265e-17,5.232
94775,2.489767e-10,0.516,1.3e-16,2.116
94779,9.850026e-10,0.132,0,NA
94781,2.286878e-10,0.561,1.43125e-16,1.922
94786,2.269602e-10,0.5640000000000001,0,NA
94789,5.784927e-10,0.21599999999999997,4.29934998e-15,0.07200000000000001
94791,8.09319e-11,1.584,7.39375e-17,3.7199999999999998
94794,1.475606e-10,0.8639999999999999,7.39375e-17,3.7199999999999998
94801,3.773216e-10,0.336,8.6e-16,0.312
94802,2.701714e-10,0.48,0,NA
94813,1.249676e-10,1.032,0,NA
94815,3.035542e-10,0.42283333333333334,1.2599999e-16,2.18285
94816,2.856694e-10,0.44399999999999995,1.05e-16,2.616
94817,2.741603e-10,0.46799999999999997,1.75e-18,157.17600000000002
94818,2.161224e-10,0.5880000000000001,0,NA
94829,4.87362e-11,2.628,1.75e-18,157.17600000000002
94831,3.356802e-10,0.384,4.3e-16,0.648
94834,1.312241e-10,0.978,6.825e-17,4.03
94836,9.4159e-11,1.368,7.39375e-17,3.7199999999999998
94850,2.71078e-10,0.46799999999999997,0,NA
94854,5.1996600000000003e-11,2.472,2.275e-17,12.096
94856,1.216753e-10,1.056,1.1375e-17,24.168
94857,1.261426e-10,1.02,0,NA
94862,3.165549e-10,0.40546666666666664,1.1525e-17,23.864616666666667
