molecule_id,bp_est,mp_est,vp_est
559685,794.44,349.84,2.87e-25
559688,1509.4,349.84,2.16e-40
559692,679.87,296.62,7.63e-20
559693,587.39,253.42,5.1e-13
559696,469.91,187.88,3.1e-9
559700,887.6,349.84,4.19e-24
559702,748.27,328.57,3.08e-18
559711,1212.02,349.84,3.05e-39
559713,473.09,183.09,9.54e-12
559720,1048.98,349.84,2.43e-33
559728,859.93,349.84,1.14e-26
559733,1353.82,349.84,0
559734,964.06,349.84,2.55e-30
559736,1218.28,349.84,6.77e-41
559738,591.05,255.13,2.17e-16
559740,510.75,217.62,7.72e-13
559742,390.67,119.81,3.72e-6
559746,1147.9,349.84,1.41e-35
559750,1001.64,349.84,1.53e-25
559754,686.24,299.6,2.25e-19
559763,645.18,280.41,1.74e-18
559766,1047.71,349.84,4.2e-32
559769,1040.23,349.84,3.27e-34
559770,779.35,343.09,1.21e-24
559773,773.49,340.35,4.48e-19
559779,1490.79,349.84,0
559783,1571.31,349.84,0
559788,1692.57,349.84,0
559794,855.73,349.84,1.83e-27
559796,1146.19,349.84,4.55e-32
559797,925.68,349.84,5.74e-29
559801,1419.19,349.84,0
559802,757.65,332.95,9.58e-24
559805,597.69,258.23,4.92e-16
559806,1337.78,349.84,7.15e-44
559815,641.67,278.78,9.36e-15
559819,933.21,349.84,3.76e-27
559820,736.49,323.07,7.55e-18
559825,631.12,273.85,6.15e-18
559826,763.15,335.52,5.68e-24
559833,242.91,49.64,0.0227
559834,766.16,336.93,1.88e-22
559840,570.27,245.42,1.35e-15
559843,700.97,306.47,6.16e-20
559846,650.27,282.79,1.1e-18
559849,399.02,150.78,4.38e-9
559852,1927.2,349.84,0
559855,660.99,287.8,2.22e-15
559860,721.03,315.85,2.44e-17
559884,782.99,344.79,2.16e-19
559888,730.26,320.16,1.21e-17
559896,1940.98,349.84,0
559898,965.78,349.84,3.26e-28
559901,1519.25,349.84,0
559903,560.14,235.19,1.41e-14
559905,713.23,312.2,6.44e-22
559906,591.34,255.27,1.09e-15
559907,1908.14,349.84,0
559911,721.67,316.14,2.91e-22
559920,448.89,179.16,1.31e-8
559922,1279.46,349.84,1.46e-33
559924,630.14,273.39,3e-17
559925,925.68,349.84,5.74e-29
559930,883.23,349.84,1.86e-28
559934,738.9,324.19,2.14e-21
559935,836.6,349.84,6.01e-25
559941,683.46,298.29,2.88e-19
559954,551.8,236.8,6.84e-15
559959,551.8,236.8,6.84e-15
559962,1011.36,349.84,8.09e-26
559970,799.39,349.84,1.4e-24
559972,786.66,346.5,2.99e-23
559973,553.23,203.27,5.58e-14
559986,774.86,340.99,4.03e-19
559990,573.13,246.76,2.77e-16
559992,589.23,254.28,1.02e-15
560004,2281.24,349.84,0
560005,684.41,298.74,9.65e-21
560008,1022.53,349.84,1.48e-33
560014,1623.81,349.84,0
560017,891.92,349.84,8.75e-28
560022,658.29,286.54,1.1e-19
560030,527.49,225.44,1.9e-13
560032,566.41,243.62,2.66e-14
560033,512.27,218.33,6.58e-14
560034,1503.1,349.84,0
560042,563.98,242.48,8.74e-15
560045,672.86,293.34,1.44e-19
560046,545.68,233.94,4.12e-14
560052,508.92,216.76,8.99e-13
560054,508.92,216.76,8.99e-13
560066,508.92,216.76,8.99e-13
560069,608.5,263.28,4.62e-17
560074,1038.22,349.84,8.92e-32
560079,679.76,296.57,3.98e-19
560082,1392.74,349.84,1.41e-42
560085,3009.29,349.84,0
560086,1393.97,349.84,2.8e-44
560087,576.14,248.17,8.09e-16
560088,1440.74,349.84,0
560091,831.01,349.84,9.21e-25
560094,750.39,329.56,1.21e-22
560097,754.15,331.32,1.97e-18
560106,609.68,263.83,4.16e-17
560107,242.91,49.64,0.0227
560127,742.4,325.83,2.53e-22
560128,765.47,336.61,2e-22
560130,963.73,349.84,2.17e-31
560133,1528.07,349.84,5.95e-41
560134,1610.02,349.84,0
560147,796.12,349.84,1.82e-24
560153,1185.11,349.84,8.28e-31
560154,2202.5,349.84,0
560155,629.67,273.17,6.99e-18
560173,896.46,349.84,6.18e-29
560176,1431.96,349.84,0
560180,652.08,283.64,1.97e-19
560182,858.17,349.84,3.22e-23
560192,1414.58,349.84,0
560193,1750.31,349.84,0
560202,1224.03,349.84,4.09e-41
560210,606.33,262.27,5.6e-17
560215,1399.24,349.84,4.05e-40
560216,871.35,349.84,4.56e-27
560220,3198.58,349.84,0
560223,741.71,325.5,4.36e-23
560224,587.02,253.25,5.24e-13
560232,675.56,294.61,7.48e-16
560245,853.2,349.84,1.68e-25
560259,1805.39,349.84,0
560263,624.78,270.89,1.08e-17
560265,1561.36,349.84,0
560271,943.12,349.84,1.24e-30
560274,1461.67,349.84,0
560275,905.09,349.84,3e-29
560276,1227.92,349.84,8e-40
560278,1450.06,349.84,0
560282,1030.86,349.84,2.37e-30
560285,774.41,340.78,1.32e-23
560289,919.14,349.84,9.26e-30
560294,385.29,126.91,4.14e-6
560296,600.16,259.39,9.68e-17
560301,2312.9,349.84,0
560303,980.26,349.84,1.09e-28
560307,355.62,130.17,8.6e-6
560308,1381,349.84,0
560309,473.68,193.06,2.03e-11
560312,564.2,242.59,2.6e-13
560314,536.86,229.82,2.15e-12
560315,708.2,309.85,1.03e-21
560316,590.06,254.67,9.46e-16
560322,522.78,223.24,2.82e-13
560323,603.26,260.83,1.77e-17
560326,603.26,260.83,1.77e-17
560327,679.46,296.43,4.09e-19
560339,562.65,241.86,7.15e-16
560341,969.5,349.84,1.33e-31
560352,1635.71,349.84,3.36e-44
560353,761.59,334.79,6.58e-24
560357,850.86,349.84,2.75e-27
560360,940.87,349.84,7.91e-24
560369,2239.75,349.84,0
560372,1228.62,349.84,2.74e-41
560375,795.81,349.84,2.56e-25
560376,534.63,228.78,1.04e-13
560380,669.17,291.62,1.01e-18
560382,727.89,319.05,5.7e-21
560386,887.69,349.84,1.29e-28
560387,933.7,349.84,2.73e-30
560388,778.96,342.91,8.65e-24
560391,710.07,310.73,5.58e-17
560398,715.3,313.17,1.74e-20
560399,617.2,267.35,9.19e-17
560401,861.04,349.84,1.18e-27
560406,539.86,231.22,1.94e-14
560409,799.96,349.84,1.82e-25
560410,558.89,240.11,1.35e-14
560412,734.01,321.91,5.47e-22
560413,434.29,173.98,1.97e-10
560421,549.14,235.55,8.63e-15
560424,633.08,274.76,1.77e-14
560437,923.99,349.84,2.35e-23
560445,2698.61,349.84,0
560447,1701.97,349.84,0
560449,775.1,341.1,1.81e-24
560450,480,90.27,6.06e-11
560451,1630.9,349.84,0
560453,775.3,341.2,1.78e-24
560454,777.07,342.02,1.5e-24
560456,1315.68,349.84,1.71e-41
560459,581.42,250.63,1.3e-16
560464,512.24,218.31,6.82e-13
560483,1177.64,349.84,1.28e-36
560489,977.16,349.84,6.98e-32
560492,961.06,349.84,3.89e-29
560494,717.98,314.42,1.37e-20
560495,797.32,349.84,2.27e-25
560505,480,90.27,6.06e-11
560509,356.66,118.28,4.01e-7
560512,1117.05,349.84,4.46e-37
560516,853.46,349.84,1.42e-24
560518,720.99,315.83,2.44e-17
560523,676.24,294.92,7.11e-16
560551,769.47,338.47,1.4e-22
560556,806.23,349.84,6.12e-24
560567,1017.61,349.84,3.2e-32
560569,1904.04,349.84,0
560572,1631.32,349.84,0
560580,1377.5,349.84,1.86e-36
560588,706.98,309.29,7.05e-17
560596,746.78,327.88,2.69e-23
560605,708.88,310.17,9.7e-22
560606,714.81,312.94,5.55e-22
560609,904.04,349.84,3.28e-29
560612,1079.02,349.84,3.49e-33
560614,907.62,349.84,2.43e-29
560615,1511.81,349.84,0
560623,1617.11,349.84,1.22e-43
560624,2931.46,349.84,0
560641,837.15,349.84,5.76e-25
560642,1517.81,349.84,1.21e-40
560648,857.21,349.84,1.23e-25
560649,750.63,329.67,1.19e-22
560653,543.74,233.03,1.38e-14
560654,603.77,261.07,2.92e-16
560655,587.92,253.67,4.51e-15
560657,564.86,242.9,2.18e-15
560658,2055.39,349.84,0
560668,744.11,326.63,4.23e-18
560669,375.72,131.47,8.11e-8
560676,680.68,297,7.09e-20
560684,1110.33,349.84,1.51e-35
560687,622.18,269.67,1.37e-17
560688,642.05,278.95,9.1e-15
560691,1828.83,349.84,0
560694,687.07,299.98,3.97e-20
560696,813.94,349.84,5.78e-26
560697,1153.4,349.84,1.92e-38
560698,1189.74,349.84,8.17e-40
560701,1195.86,349.84,1.19e-38
560704,866.03,349.84,7.8e-28
560712,1337.96,349.84,1.4e-45
560715,803.74,349.84,9.95e-25
560717,1635.94,349.84,0
560722,1400.33,349.84,3.73e-40
560724,1400.33,349.84,3.73e-40
560729,1419.43,349.84,9.03e-41
560736,674.45,294.09,4.35e-17
560737,2239.75,349.84,0
560739,336.02,108.34,4.3e-5
560740,1142.04,349.84,1.08e-36
560744,591.22,255.21,8.57e-16
560745,1352.02,349.84,8.67e-43
560750,813.56,349.84,4.57e-25
560751,480,90.27,6.06e-11
560759,380.01,144.8,1.55e-6
560761,180.14,0.09,0.24
560780,3226.4,349.84,0
560782,838.38,349.84,5.62e-21
560793,1327.38,349.84,4.2e-45
560801,514.82,219.52,5.24e-14
560807,NA,NA,NA
560810,944.38,349.84,1.26e-29
560815,2937.43,349.84,0
560825,991.06,349.84,2.15e-32
560829,330.99,84.68,4.87e-6
560831,726.29,339.98,8.6e-18
560835,720.15,315.43,3.36e-22
560841,705.66,308.67,1.31e-21
560844,552.5,237.12,2.31e-14
560851,1778.99,349.84,0
560854,902.38,349.84,9.44e-23
560857,1012.74,349.84,4.77e-32
560858,906.2,349.84,2.77e-28
560862,742.52,325.89,9.63e-21
560863,519.61,221.76,8.08e-12
560864,NA,NA,NA
560865,588.48,253.93,6.84e-17
560866,570.41,245.49,5.06e-15
560868,NA,NA,NA
560869,559.79,240.53,3.81e-12
560871,512.31,218.35,6.78e-13
560872,583.21,251.47,1.7e-15
560876,547.8,234.93,3.44e-14
560879,1341.68,349.84,2.14e-35
560881,2728.32,349.84,0
560888,955.61,349.84,5.07e-30
560890,825.04,349.84,1.46e-24
560892,918.98,349.84,9.39e-30
560894,891.56,349.84,9.3e-29
560897,1035.93,349.84,4.72e-34
560902,1614.01,349.84,0
560903,1273.3,349.84,1.74e-38
560905,978.41,349.84,1.26e-28
560917,1237.64,349.84,1.24e-41
560933,1790.59,349.84,0
560936,472.29,187.67,2.72e-9
560937,1097.04,349.84,2.5e-36
560943,385.06,142.83,3.25e-8
560955,1013.64,349.84,3.16e-33
560964,561.65,241.4,7.83e-16
560965,1513.18,349.84,0
560966,696.42,304.35,1.56e-16
560970,992.73,349.84,1.87e-32
560991,599.84,259.24,9.96e-17
560995,NA,NA,NA
560997,1610.44,349.84,1.95e-43
560998,905.64,349.84,2.87e-29
560999,740.61,324.99,4.84e-23
561005,1325,349.84,5.61e-45
561010,1506.32,349.84,0
561011,726.25,318.28,1.88e-22
561014,931.96,349.84,3.78e-28
561016,888.88,349.84,1.07e-26
561017,2550.21,349.84,0
561019,722.73,316.64,2.63e-22
561024,735.05,322.39,8.42e-18
561043,1067.64,349.84,5.2e-34
561044,1123.97,349.84,4.86e-36
561050,1018.29,349.84,3.03e-32
561051,1023.9,349.84,1.32e-33
561053,1002.7,349.84,8e-33
561059,917.08,349.84,3.67e-23
561066,576.54,248.35,2.03e-16
561068,1778.99,349.84,0
561070,980.95,349.84,5.06e-32
561071,921.07,349.84,2.84e-23
561076,2617.48,349.84,0
561079,2401.54,349.84,0
561081,407.56,293.46,5.61e-9
561087,581.39,249.44,5.26e-16
561094,798.37,349.84,1.11e-23
561100,489.84,207.85,5.71e-10
561109,1503.93,349.84,3.15e-40
561113,607.43,262.78,5.08e-17
561114,652.72,283.94,4.12e-15
561117,648.15,281.8,5.78e-15
561121,657.35,286.1,2.82e-18
561122,540.05,231.31,1.91e-14
561134,1171.76,349.84,8.97e-38
561135,792.2,349.09,2.5300000000000002e-24
561143,467.88,197.59,4.08e-10
561145,689.47,301.1,2.64e-16
561147,1387.63,349.84,4.62e-44
561149,466.22,196.82,1.09e-11
561151,617.59,267.53,4.76e-18
561152,722.19,316.39,9.4499999999999992e-21
561166,1685.47,349.84,0
561167,707.58,309.57,6.14e-21
561168,1708.68,349.84,0
561170,706.68,309.14,6.67e-21
561171,1735.46,349.84,0
561173,254.17,58.83,0.0104
561174,643.77,279.76,9.21e-18
561178,812.89,349.84,6.31e-26
561179,693.36,302.92,2.24e-20
561183,648.26,281.85,5.74e-15
561184,1710.41,349.84,0
561186,1688.99,349.84,0
561193,1782.65,349.84,0
561194,862.79,349.84,8.03e-26
561195,835.14,349.84,6.72e-25
561201,1105.44,349.84,2.27e-35
561208,474.48,200.68,5.38e-12
561209,485.06,194.27,1.09e-9
561212,1013.89,349.84,6.11e-31
561217,876.41,349.84,2.81e-26
561222,531.83,227.47,1.15e-14
561228,607.69,262.9,2.09e-16
561232,611.32,264.6,1.53e-16
561235,1309.55,349.84,2.24e-44
561241,492.77,209.22,6.24e-11
561242,536.22,229.52,9.13e-14
561249,772.78,340.02,1.04e-22
561250,799.39,349.84,1.4e-24
561251,478.98,202.78,3.16e-11
561255,308.05,31.94,0.0011
561257,724.38,317.41,1.32e-21
561259,603.1,260.76,3.09e-16
561275,760.34,334.21,3.17e-22
561276,549.26,235.61,8.15e-12
561277,716.74,313.84,4.63e-22
561278,600.6,259.59,1.94e-13
561284,650.22,282.77,5.26e-18
561287,600.6,259.59,1.94e-13
561290,1857.62,349.84,0
561291,686.79,299.85,2.15e-19
561295,742.22,325.75,4.15e-23
561296,777.06,342.02,1.5e-24
561297,1249.59,349.84,4.36e-42
561298,637.94,277.03,3.34e-18
561301,1477.09,349.84,0
561307,569.49,245.06,1.45e-15
561321,1535.96,349.84,0
561329,683.03,333.67,2.01e-20
561333,1044.92,349.84,2.19e-34
561341,992.34,349.84,1.93e-32
561350,604.02,261.19,6.88e-17
561353,620.9,269.07,6.68e-17
561357,893.54,349.84,7.47e-27
561387,858.19,349.84,1.5e-27
561390,2005.81,349.84,0
561391,945.78,349.84,9.87e-31
561405,774.19,340.68,9.17e-23
561414,1970.59,349.84,0
561421,457.47,187.74,2.6e-11
561423,694.86,303.62,1.06e-19
561424,625.18,271.07,1.04e-17
561427,448.31,188.45,1.05e-8
561435,1009.68,349.84,1.18e-29
561440,638.95,277.5,1.4e-17
561443,622.17,269.67,3.96e-14
561444,779.6,343.2,8.16e-24
561448,632.35,265.62,1.57e-18
561449,1441.76,349.84,0
561456,506.14,215.47,1.79e-10
561461,1210.91,349.84,3.35e-39
561464,1222.39,349.84,4.73e-41
561467,1233.86,349.84,1.73e-41
561472,383.1,128.22,1.98e-6
561473,587.76,253.59,7.31e-17
561478,2535.19,349.84,0
561480,554.09,237.86,5.6e-15
561481,723.55,317.02,2.01e-17
561483,817.06,349.84,2.07e-23
561492,1748.69,349.84,0
561497,826.66,349.84,2.83e-22
561498,666.16,290.21,1.51e-15
561502,516.08,220.11,8.84e-11
561503,973.38,349.84,1.48e-29
561505,661.4,287.99,1.98e-18
561507,623.02,270.06,5.56e-17
561509,875.03,349.84,3.69e-28
561511,577.4,248.75,2.79e-15
561512,625.38,271.17,4.53e-17
561519,593.93,256.47,1.68e-16
561524,706.42,309.02,1.22e-21
561538,922.1,349.84,8.64e-27
561540,783.83,345.18,3.86e-23
561541,498.9,212.09,9.3e-10
561546,903.97,349.84,3.3e-29
561547,434.12,181.83,1.62e-10
561549,962.48,349.84,2.41e-31
561551,1739.57,349.84,0
561556,1572.93,349.84,0
561558,975.89,349.84,9.72e-31
561559,1707.34,349.84,0
561563,1633.72,349.84,3.78e-44
561565,532.85,227.94,1.21e-13
561567,1016.27,349.84,2.52e-33
561569,874.64,349.84,3.81e-28
561573,579.4,249.69,2.35e-15
561575,786.79,346.56,2.96e-23
561579,605.72,261.98,1.03e-15
561582,1533.18,349.84,0
561584,610.62,264.27,1.62e-16
561586,675.29,294.48,2.26e-20
561587,611.49,264.68,1.5e-16
561596,1697.3,349.84,0
561600,1615.82,349.84,1.33e-43
561601,1480.73,349.84,1.56e-39
561603,1776.28,349.84,0
561612,598.42,258.57,1.13e-16
561615,341.81,123.24,6.02e-6
561625,366.87,134.33,1.36e-7
561628,833.98,349.84,1.11e-26
561629,670.33,292.16,1.81e-19
561631,1425.12,349.84,0
561644,724.07,317.27,7.99e-21
561647,1553.34,349.84,0
561650,266.47,25.62,0.0189
561654,457.38,190.71,2.42e-11
561677,935.91,349.84,2.26e-30
561684,463.04,195.33,3.77e-9
561685,697.72,304.96,2.77e-21
561689,707.46,309.51,3.48e-20
561696,697.64,304.92,1.43e-16
561705,1352.76,349.84,8.16e-43
561707,625.49,271.22,1.02e-17
561717,870.45,349.84,5.4e-28
561718,834.11,349.84,1.1e-26
561719,394.93,125.17,2.62e-8
561725,716.54,313.75,4.72e-22
561728,634.62,275.48,1.58e-14
561732,699.57,305.82,3.82e-19
561734,843.27,349.84,3.01e-24
561736,899.44,349.84,4.73e-27
561737,930.06,349.84,4.38e-28
561739,555.03,238.31,1.87e-14
561741,508.33,216.49,9.44e-13
561743,498.65,211.97,6.82e-13
561746,800.52,349.84,1.74e-25
561751,508.48,216.56,4.83e-10
561752,770.32,338.87,5.71e-19
561757,823.21,349.84,1.47e-20
561758,682.72,297.95,4.37e-16
561760,432.58,167.13,6.91e-10
561765,976.01,349.84,7.69e-32
561768,658.99,286.87,5.03e-19
561773,1136.43,349.84,8.36e-38
561776,842.43,349.84,5.52e-27
561779,629.12,272.91,3.28e-17
561781,612.35,265.08,6.03e-15
561784,942.26,349.84,1.33e-30
561786,372.28,125.37,1.19e-7
561788,595.11,257.02,6.14e-16
561792,1285.37,349.84,1.88e-43
561798,994.71,349.84,3.67e-29
561801,703.31,307.57,1.64e-21
561803,592.09,255.62,4.92e-17
561821,1661.01,349.84,0
561835,752.58,330.58,2.22e-18
561837,690.95,301.8,2.36e-16
561844,526.08,224.78,6.41e-14
561852,644.09,279.91,1.92e-18
561856,644.09,279.91,1.92e-18
561860,645.57,280.6,7.01e-15
561861,532.45,227.76,1.25e-13
561862,2280.44,349.84,0
561863,572.4,246.42,2.96e-16
561864,320.94,92.8,7.73e-6
561865,645.57,280.6,7.01e-15
561875,1026.97,349.84,3.18e-30
561880,634.3,275.33,1.02e-18
561881,1420.82,349.84,9.62e-38
561882,647.27,281.39,1.45e-18
561898,1959.58,349.84,0
561899,1476.85,349.84,0
561903,935.5,349.84,2.34e-30
561905,677.06,295.31,1.92e-20
561906,1545.28,349.84,0
561911,935.5,349.84,2.34e-30
561918,2441.25,349.84,0
561929,1165.56,349.84,6.69e-39
561931,2842.35,349.84,0
561932,2441.25,349.84,0
561934,2810.49,349.84,0
561939,2903.29,349.84,0
561944,783.71,345.13,5.57e-24
561945,475.07,200.95,1.62e-9
561947,530.25,220.09,1.81e-13
561948,2376.31,349.84,0
561955,748.75,328.79,8.92e-22
561956,398.45,148.18,4.87e-9
561959,443.37,186.14,5.3e-10
561967,690.98,301.81,1.49e-19
561968,451.16,189.79,1.42e-9
561972,604.78,261.54,2.68e-16
561976,899.04,349.84,4.88e-27
561991,536.71,229.75,2.01e-11
561992,368.89,118.99,1.75e-7
561999,375.86,108.99,1.4e-7
562002,517.48,214.44,5.24e-13
562004,919.55,349.84,8.95e-30
562009,531.93,227.51,4.45e-13
562013,525.09,212.38,6.44e-11
562022,404.86,153.56,6.5e-9
562030,471.84,199.45,3.03e-10
562038,1659.23,349.84,0
562039,2068.05,349.84,0
562040,734.43,322.11,3.19e-21
562054,351.64,112.13,1.67e-5
562055,337.05,93.5,5.81e-5
562057,471.71,199.39,1.96e-11
562058,328.73,70.48,7.85e-6
562071,398.62,136.58,1.53e-8
562073,327.86,97.11,4.45e-6
562074,1288.99,349.84,1.37e-43
562078,542.56,232.48,5.36e-14
562079,379.96,126.01,7.01e-8
562084,385.4,154.83,2.02e-6
562088,1092.04,349.84,4.03e-28
562094,658.5,286.64,2.68e-15
562097,618.46,267.93,5.21e-14
562102,894.14,349.84,1.6e-22
562104,438.53,183.88,2.95e-10
562105,1353.22,349.84,1.22e-38
562106,398.63,139.68,6.25e-7
562111,537.42,203.82,3.94e-11
562115,433.26,162.22,4.97e-8
562120,778.86,342.86,6.03e-23
562121,424.71,159.55,2.24e-10
562125,520.05,191.98,1.51e-10
562128,480.75,198.61,1.22e-12
562138,574.66,247.47,3.52e-15
562139,1315.48,349.84,1.26e-44
562148,452.37,190.35,1.3e-9
562150,837.11,349.84,5.78e-25
562151,869.95,349.84,5.63e-28
562152,483.24,204.77,2.55e-12
562161,540.99,202.32,3.32e-11
562162,1331.89,349.84,4.53e-42
562163,409.13,170.15,3.16e-9
562169,507.12,215.93,1.04e-12
562170,714.42,312.76,4.02e-17
562174,435.75,173.29,4.73e-10
562177,536.43,229.61,2.61e-14
562189,283.57,71.08,0.00171
562190,704.55,308.15,8.1e-21
562191,606.47,262.33,5.53e-17
562195,327.87,98.71,1.66e-4
562196,579.97,223.47,4.7e-15
562204,424.15,170.34,1.26e-8
562205,308.49,81.47,1.21e-5
562208,481.07,203.76,9.06e-12
562211,480,90.27,2.06e-8
562212,1635.15,349.84,0
562229,409.96,170.54,1.49e-7
562230,801.22,349.84,1.21e-24
562233,730.35,320.2,1.28e-22
562234,511.24,209.77,9.24e-13
562245,395.85,159.47,1.02e-8
562250,725.02,317.71,7.35e-21
562260,557.98,229.06,1.95e-14
562264,888.67,349.84,1.09e-26
562265,391.75,162.03,5.16e-7
562271,728.83,319.49,1.48e-22
562272,643.44,279.6,2.04e-18
562276,327.56,82.9,3.23e-6
562281,681.2,297.24,4.9e-16
562285,413.59,134.06,5.92e-9
562286,525.24,224.39,2.3e-13
562292,805.83,349.84,1.13e-25
562298,615.36,266.49,6.55e-14
562303,438.08,183.67,3.06e-10
562306,497.2,211.29,7.73e-13
562308,424.22,162.96,1.36e-9
562313,495.9,210.68,2.66e-12
562316,420.33,166.68,1.62e-9
562322,786.66,346.5,2.99e-23
562324,413.92,158.23,1.26e-9
562345,469.86,198.52,2.78e-12
562353,666.57,290.41,1.26e-18
562361,396.15,158.71,4.36e-9
562365,2914.89,349.84,0
562374,356.49,88.02,8.42e-7
562377,483.24,204.77,2.55e-12
562381,332.09,95.45,7.26e-5
562383,556.56,239.02,1.64e-14
562385,730.39,320.22,1.27e-22
562387,3501.7,349.84,0
562392,432.82,162.52,7.67e-10
562393,544.94,233.59,1.11e-11
562396,597.87,258.31,2.37e-13
562398,726.7,318.49,1.81e-22
562406,598.57,258.64,1.12e-16
562408,381.41,143.16,4.12e-8
562410,774.86,340.99,4.03e-19
562417,906.69,349.84,7.16e-23
562420,752.84,330.71,3.96e-21
562421,405.83,158.38,2.23e-9
562424,503.16,214.07,1.45e-12
562426,1933.82,349.84,0
562432,1610.42,349.84,0
562440,2286.56,349.84,0
562441,551.53,236.67,2.51e-14
562442,424.15,161.04,2.17e-7
562447,598.36,258.54,1.14e-16
562449,1241.25,349.84,1.92e-32
562451,679.54,296.46,1.52e-20
562457,625.26,271.11,1.04e-17
562466,998.88,349.84,1.11e-32
562467,397.44,146.02,1.3e-8
562468,467.87,197.59,4.08e-10
562475,2339.6,349.84,0
562476,526.91,225.17,1.78e-14
562477,476.45,201.6,1.33e-11
562479,1112.56,349.84,1.26e-35
562490,421.45,98.85,8.26e-9
562491,700.81,306.4,2.07e-21
562492,1371.36,349.84,1.77e-43
562500,614.4,266.04,1.17e-16
562504,709.99,310.69,4.93e-21
562507,665.54,331.12,4.73e-16
562509,454.75,191.46,6.72e-9
562510,2195.55,349.84,0
562511,410.59,151.62,1.9e-9
562520,537.42,203.82,3.94e-11
562521,776.79,341.89,4.98e-22
562523,507.26,215.99,3.26e-13
562529,1721.46,349.84,0
562530,498.07,211.7,2.22e-12
562535,1767.39,349.84,0
562536,496.88,195.49,3.74e-12
562541,1397.62,349.84,1.96e-44
562551,441.84,185.43,8.49e-11
562555,768.71,338.12,3.34e-24
562556,810.32,349.84,7.8e-26
562558,834.72,349.84,6.93e-25
562561,379.55,142.37,2.12e-8
562567,461.99,194.84,4.05e-9
562571,511.59,218.01,2.24e-13
562572,1704.19,349.84,0
562576,455.62,191.87,9.66e-12
562582,2139.91,349.84,0
562586,511.01,217.74,2.36e-13
562590,485.28,205.72,7.88e-10
562596,525.46,224.49,2.25e-13
562598,1642.58,349.84,0
562612,348.16,122.02,3.08e-7
562614,1552.24,349.84,0
562621,1450.06,349.84,0
562622,991.58,349.84,2.06e-32
562623,575.24,247.74,8.76e-16
562624,2798.89,349.84,0
562637,1465.24,349.84,0
562642,1433.17,349.84,0
562647,1465.24,349.84,0
562651,531.23,227.19,1.39e-13
562657,777.56,342.25,1.43e-24
562658,399.11,163.86,3.26e-7
562659,763.56,335.71,9.58e-19
562664,528.54,220.98,4.15e-11
562668,866.44,349.84,7.54e-28
562669,1362.12,349.84,0
562676,667.83,291,1.13e-18
562677,396.52,150.53,5.25e-9
562691,872.5,349.84,6.4e-22
562694,394.43,161.58,4.49e-7
562701,402.4,154.68,1.31e-9
562707,361.42,123.18,7.45e-6
562718,621.04,269.14,6.6e-17
562724,483.48,204.88,2.21e-11
562725,3226.19,349.84,0
562729,493.57,209.6,1.05e-12
562732,497.66,211.51,2.29e-12
562735,525.65,224.58,7.41e-13
562738,317.42,59.03,5.76e-6
562741,526.58,225.01,6.87e-13
562743,503.49,190.26,4.15e-10
562744,384.95,125.58,2.22e-8
562747,526.58,225.01,6.87e-13
562754,995.28,349.84,2e-31
562760,465.68,175.51,5.49e-9
562763,646.04,280.82,1.61e-18
562764,2215.84,349.84,0
562767,3210.19,349.84,0
562770,671.34,292.63,3.28e-20
562781,294.29,61.43,8.9e-5
562783,1282.84,349.84,2.51e-40
562793,415.49,173.12,1.9e-9
562794,389.32,135.23,1.28e-8
562798,528.22,225.78,4.18e-12
562800,258.04,9.4,0.0177
562815,529.82,226.53,1.56e-13
562817,782.71,344.66,4.27e-23
562819,528.95,226.12,3.95e-12
562820,682.49,297.84,6.02e-20
562822,1245.51,349.84,5.26e-39
562829,631.63,274.08,2.64e-17
562831,563.37,241.25,3.01e-12
562835,506.56,215.66,2.19e-11
562838,332.05,88.04,8.68e-5
562840,383.57,149.05,3.07e-8
562846,385.4,146.22,1.11e-6
562854,461.04,194.4,1.68e-11
562857,721.12,315.89,1.04e-20
562859,721.12,315.89,1.04e-20
562868,360.68,123.16,2.72e-7
562870,384.86,126.2,5.02e-8
562881,510.68,217.59,7.76e-13
562883,1297.08,349.84,7.85e-41
562894,724.84,317.63,1.27e-21
562899,1187.15,349.84,7.22e-31
562918,514.31,219.28,5.49e-14
562921,609.29,263.65,1.82e-16
562923,585.87,252.71,3.43e-16
562925,1778.99,349.84,0
562928,475.92,201.35,4.76e-12
562931,557.96,239.67,1.46e-14
562934,1584.52,349.84,0
562935,334.92,104.7,4.98e-5
562937,470.55,188.04,2.97e-9
