molecule_id,topological_polar_surface_area,rotatable_bond_count,hydrogen_bond_acceptors,hydrogen_bond_donors,aromatic_rings_count,fractioncsp3,total_atom_count,molecular_weight,alogp,number_of_minimal_rings,contains_ring_sugars
597613,351.93,16,11,11,2,0.46,146,1029.21,0.86,3,FALSE
402668,75.24,5,5,0,2,0.21,34,353.17,0.3,2,FALSE
597617,371.87,15,12,13,2,0.45,144,1031.18,0.22,3,FALSE
597621,278.74,13,10,8,2,0.48,142,986.18,2.81,3,FALSE
597625,352.37,18,13,10,1,0.62,160,1069.31,0.58,2,FALSE
597626,436.56,18,13,14,1,0.56,149,1042.21,-2.87,2,FALSE
597627,116.09,3,6,4,1,0.6,78,511.66,2.93,4,FALSE
597629,332.14,18,12,9,1,0.59,160,1065.32,2.12,2,FALSE
597630,332.14,17,12,9,1,0.59,157,1051.3,1.73,2,FALSE
597631,170.82,12,9,5,2,0.5,96,664.79,7.25,4,FALSE
597635,144.52,9,8,5,2,0.49,87,592.73,6.4,4,FALSE
597641,363.37,18,12,11,1,0.62,157,1055.28,0.49,2,FALSE
597647,343.14,14,11,10,1,0.54,142,981.16,0.23,2,FALSE
597648,354.14,14,11,11,2,0.45,143,1015.18,0.16,3,FALSE
597650,343.14,14,11,10,1,0.53,139,967.13,-0.02,2,FALSE
597651,343.14,15,11,10,2,0.46,146,1029.21,0.82,3,FALSE
597652,189.72,14,6,7,3,0.41,85,607.71,2.01,3,FALSE
597653,83.91,1,5,1,1,0.63,73,491.63,3.94,6,FALSE
597657,416,17,14,12,2,0.56,178,1227.48,-0.73,4,FALSE
619352,170.14,3,13,2,2,0.61,52,435.39,-1.3,5,FALSE
597659,153.89,12,7,3,0,0.68,67,453.54,0.58,1,FALSE
597661,204.96,2,12,5,2,0.37,64,574.49,0.63,8,FALSE
597662,294.53,11,10,9,3,0.42,134,969.11,2.02,4,FALSE
597664,392.39,19,13,13,2,0.53,159,1105.3,0.44,3,FALSE
597667,125.53,1,11,3,2,0.47,73,680.86,2.36,12,FALSE
597669,129.58,1,7,3,3,0.13,36,328.28,0.25,3,FALSE
597672,122.14,10,10,2,0,0.74,96,620.78,3.84,3,TRUE
597679,278.74,13,10,8,2,0.48,142,986.18,2.81,3,FALSE
597682,321.83,12,12,9,2,0.44,137,987.12,1.39,3,FALSE
597685,344.59,14,24,6,0,0.82,193,1317.53,6.23,10,TRUE
597688,307.84,12,11,9,2,0.46,141,1013.16,2.05,4,FALSE
597689,307.84,11,11,9,2,0.45,138,999.13,1.66,4,FALSE
597690,100.9,5,5,2,0,0.71,81,512.69,5.65,4,FALSE
597692,275.74,15,12,7,3,0.57,148,1014.23,4.05,5,FALSE
597695,287.18,16,13,7,3,0.57,152,1044.26,3.36,5,FALSE
597696,298.62,13,14,7,3,0.57,151,1058.24,2.53,6,FALSE
597697,86.63,5,4,3,0,0.39,35,251.28,0.77,1,FALSE
597698,63.68,10,5,0,0,0.42,79,550.14,7.59,3,FALSE
597699,122.14,10,10,2,0,0.73,95,608.77,4,3,TRUE
597700,100.9,5,5,2,0,0.77,83,514.7,5.87,4,FALSE
597701,188.14,2,10,8,0,0.65,107,664.88,3.19,1,FALSE
597702,122.14,10,10,2,0,0.72,92,594.74,3.76,3,TRUE
597704,93.06,6,5,2,0,0.71,57,378.47,3.14,3,FALSE
597705,278.21,14,10,8,1,0.44,109,937.68,1.81,2,FALSE
597707,122.88,5,6,4,4,0.3,86,664.77,3.05,10,FALSE
597709,122.79,1,7,3,5,0.19,52,467.44,3.21,8,FALSE
597710,85.22,4,6,2,2,0.4,59,424.49,4.38,4,FALSE
597712,86.63,12,3,3,0,0.8,62,355.52,3.62,0,FALSE
597713,77.84,13,4,2,0,0.66,81,473.7,5.6,1,FALSE
597714,118.92,11,8,2,1,0.58,73,503.6,1.97,3,FALSE
597716,94.83,5,3,3,0,0.7,55,350.46,3.63,2,FALSE
392103,76.74,2,5,1,1,0.5,31,238.24,0.92,2,FALSE
597719,84.22,3,5,2,3,0.25,45,349.39,1.87,4,FALSE
597720,66.76,6,3,2,1,0.31,33,236.27,1.63,1,FALSE
597721,74.43,5,3,2,2,0.39,56,393.49,3.46,4,FALSE
597723,372.24,15,12,11,2,0.46,151,1084.24,0.7,4,FALSE
597725,343.14,15,11,10,1,0.53,139,967.13,-0.02,2,FALSE
597750,278.74,12,10,8,1,0.55,135,924.11,1.97,2,FALSE
597727,131.52,9,5,5,3,0.34,89,621.78,6.53,5,FALSE
597729,131.52,9,5,5,3,0.34,89,621.78,6.53,5,FALSE
597730,128.59,7,9,2,1,0.72,87,574.71,4.52,4,FALSE
597733,41.99,11,3,1,2,0.44,63,445.07,7.07,2,FALSE
597734,29.46,1,2,1,0,0.71,57,318.5,5.19,2,FALSE
597735,226.58,3,14,6,2,0.38,76,638.58,1.85,6,FALSE
597737,360.21,16,12,10,1,0.53,144,1009.17,0.29,2,FALSE
597738,55.76,6,4,1,1,0.65,68,414.59,5.85,3,FALSE
597740,407.54,18,12,12,1,0.52,146,1024.19,-1.62,2,FALSE
597741,131.52,9,5,5,3,0.34,89,621.78,6.53,5,FALSE
597743,392.39,16,13,13,2,0.49,147,1049.19,-0.97,3,FALSE
597745,360.36,16,15,10,1,0.55,138,1002.09,-1.32,2,FALSE
597752,392.39,17,13,13,2,0.5,150,1063.22,-0.58,3,FALSE
597753,363.37,16,12,11,1,0.58,145,999.18,-0.78,2,FALSE
597757,278.74,13,10,8,1,0.56,138,938.13,2.36,2,FALSE
597764,372.16,16,12,12,1,0.57,142,985.15,-1.12,2,FALSE
597765,307.76,11,11,10,2,0.43,128,932.04,0.9,3,FALSE
597769,278.74,12,10,8,2,0.47,139,972.15,2.42,3,FALSE
597770,369,15,12,11,1,0.52,141,995.14,-0.05,2,FALSE
597773,29.1,1,2,1,0,0.9,29,167.25,1.5,2,FALSE
597777,418.54,16,12,13,1,0.52,146,1024.19,-2.03,2,FALSE
597779,355.67,15,12,10,1,0.59,146,1011.19,-0.17,3,FALSE
597780,1026.18,80,55,45,0,0.86,409,2680.17,-8.64,10,TRUE
597781,343.14,16,11,10,1,0.56,148,1009.22,1.01,2,FALSE
597783,407.54,18,12,12,1,0.53,149,1038.22,-1.23,2,FALSE
597786,372.16,16,12,12,2,0.46,147,1045.2,0.57,3,FALSE
597793,278.74,11,10,8,1,0.53,129,896.05,1.34,2,FALSE
597794,267.74,12,11,7,1,0.55,135,924.11,1.82,2,FALSE
597795,298.97,13,11,9,2,0.48,143,1002.18,2.51,3,FALSE
597798,371.36,16,14,11,1,0.55,138,1002.09,-1.16,2,FALSE
597799,366.2,18,12,10,1,0.57,153,1071.31,0.37,2,FALSE
597803,372.16,15,12,12,2,0.45,144,1031.18,0.18,3,FALSE
597806,360.21,15,12,10,2,0.45,148,1057.22,0.73,3,FALSE
597807,372.16,16,12,12,2,0.45,144,1031.18,0.32,3,FALSE
597809,343.14,17,11,10,2,0.49,155,1071.29,1.84,3,FALSE
597810,424.61,17,13,12,1,0.5,145,1038.17,-2.09,2,FALSE
597811,88.02,4,5,3,2,0.42,61,435.52,3.81,5,FALSE
597816,183.76,4,11,3,0,0.69,113,766.93,6.3,6,FALSE
597817,407.54,19,12,12,1,0.56,158,1080.3,-0.35,2,FALSE
597818,286.15,11,20,7,0,0.79,173,1158.39,5.49,9,TRUE
597819,75.99,1,5,2,1,0.53,38,278.3,1.67,3,FALSE
597821,55.84,21,4,0,0,0.84,77,494.54,6.5,0,FALSE
597822,55.84,21,4,0,0,0.84,77,528.99,7.06,0,FALSE
597829,319.2,13,12,10,3,0.4,145,1052.19,2.42,4,FALSE
597830,79.12,5,4,2,1,0.43,51,355.43,3.47,3,FALSE
597833,79.12,5,4,2,1,0.43,51,355.43,3.47,3,FALSE
597836,79.12,5,4,2,1,0.43,51,355.43,3.47,3,FALSE
597837,64.99,5,5,1,0,0.57,92,552.8,7.81,2,FALSE
597846,180.16,15,11,6,1,0.66,95,625.76,1.69,2,TRUE
597847,20.23,1,1,1,0,0.73,42,222.37,4.09,1,FALSE
597849,94.83,7,5,3,1,0.44,62,446.97,5.54,2,FALSE
597850,211.01,7,11,6,3,0.37,77,598.61,2.97,4,TRUE
597853,163.23,13,10,5,1,0.65,89,593.71,2.08,3,TRUE
597855,66.76,5,4,2,0,0.83,82,472.71,6.07,4,FALSE
597856,230.11,16,15,8,1,0.65,109,739.86,0.75,3,TRUE
597858,250.08,17,15,9,1,0.65,110,755.86,-0.33,3,TRUE
597859,159.93,14,10,5,1,0.59,92,607.74,2.49,2,TRUE
597860,76.13,1,4,1,0,0.73,38,278.3,1.38,4,FALSE
597864,71.55,10,4,2,1,0.46,64,401.55,4.66,1,FALSE
597865,250.08,17,15,9,1,0.65,110,755.86,-0.33,3,TRUE
597871,79.23,5,5,2,1,0.64,64,427.54,3.54,5,FALSE
597938,43.37,2,3,0,0,0.78,24,168.19,0.77,2,FALSE
597875,106.2,1,7,2,2,0.13,35,316.27,0.4,3,FALSE
597882,142.37,11,11,3,0,0.83,122,739,5.33,3,FALSE
597890,60.69,1,3,3,0,1,46,256.39,2.09,2,FALSE
597896,133.52,9,8,4,1,0.6,56,396.44,1.8,2,FALSE
597897,86.99,4,5,3,1,0.5,37,266.29,1.52,2,FALSE
597908,134.55,6,9,4,1,0.69,86,606.16,5.1,5,FALSE
597909,343.14,18,11,10,1,0.59,157,1051.3,2.03,2,FALSE
597914,55.76,4,4,1,0,0.59,73,430.63,6.24,1,FALSE
597918,197.12,2,12,5,2,0.33,73,616.58,3.14,8,FALSE
597920,63.6,0,4,1,0,0.5,58,382.5,4.86,3,FALSE
597940,59.06,0,4,1,0,0.7,28,198.22,0.4,2,FALSE
597943,119.36,1,8,2,1,0.67,69,486.56,3.64,5,FALSE
597946,59.67,0,4,1,2,0.4,35,260.29,2.36,3,FALSE
597947,94.83,0,5,3,2,0.26,40,324.33,2.49,4,FALSE
597953,150.23,1,8,4,1,0.43,68,509.56,2.51,4,FALSE
597956,285.73,9,19,6,3,0.6,119,897.92,1.26,8,TRUE
597960,513.14,7,27,14,4,0.41,171,1528.83,0.02,11,FALSE
597965,82.55,3,4,3,2,0.32,45,327.38,2.34,3,FALSE
597967,148.1,4,8,3,0,0.73,126,801.08,7.11,8,FALSE
597970,249.45,7,15,6,0,0.73,144,953.18,5.56,7,FALSE
597971,195.35,13,13,4,0,0.49,124,837.02,5.03,2,TRUE
597972,160.85,3,10,4,0,0.69,112,737.93,6.02,6,FALSE
597973,266.57,8,16,5,0,0.73,144,983.17,5.88,7,FALSE
597976,113.29,1,6,3,2,0.11,37,419.18,3.69,4,FALSE
597977,113.29,1,6,3,2,0.11,37,374.73,3.58,4,FALSE
597979,198.51,13,13,5,0,0.51,126,839.03,4.82,2,TRUE
597980,149.7,1,9,2,3,0.46,92,717.78,5.1,12,FALSE
597988,193.73,15,8,6,2,0.5,88,612.72,1.4,3,FALSE
597989,278.74,15,10,8,3,0.42,149,1048.25,3.78,4,FALSE
597995,351.93,16,11,11,2,0.45,143,1015.18,0.62,3,FALSE
597998,343.14,18,12,10,1,0.57,152,1055.31,1.35,2,FALSE
598004,380.44,15,13,11,1,0.53,153,1077.25,0.21,3,FALSE
598005,307.76,13,11,10,2,0.47,140,988.15,2.32,3,FALSE
598007,356.43,22,18,9,2,0.58,139,1047.15,-0.05,6,TRUE
598012,258.43,15,9,8,2,0.57,127,884.11,2.13,3,FALSE
598013,351.93,17,11,11,1,0.57,151,1023.24,1.3,2,FALSE
598018,372.6,16,13,11,2,0.47,151,1075.23,0.53,3,FALSE
598024,392.39,17,13,13,2,0.49,147,1049.19,-0.83,3,FALSE
598026,90.39,1,3,3,2,0.17,28,233.22,1.55,2,FALSE
598027,264.5,16,10,7,2,0.55,126,898.09,1.33,3,FALSE
598028,235.37,17,10,8,2,0.57,127,900.18,3.21,3,FALSE
598030,362.93,14,11,12,1,0.53,139,967.13,-0.23,2,FALSE
598034,284.45,17,11,9,1,0.64,134,886.1,1.83,2,FALSE
598035,42.09,9,2,1,1,0.48,65,383.58,6.31,1,FALSE
598037,136.68,5,8,5,1,0.39,68,496.56,3.46,4,FALSE
598039,281.49,17,10,8,2,0.57,129,932.18,1.24,3,FALSE
598041,66.76,1,4,2,1,0.31,31,234.25,2.13,2,FALSE
598042,92.27,6,3,5,4,0.24,48,350.42,2.67,4,FALSE
598043,229.9,16,9,7,2,0.47,90,640.74,0.21,3,FALSE
598046,206.51,15,8,5,1,0.57,83,574.68,0.13,2,FALSE
598047,203.6,14,7,7,2,0.47,84,582.7,0.53,3,FALSE
598055,293.32,18,11,9,1,0.55,136,923.12,1.32,2,FALSE
598057,145.69,3,8,4,1,0.63,78,541.64,1.32,5,FALSE
598058,447.5,14,14,14,3,0.48,150,1115.22,-4.97,5,FALSE
598059,51.58,11,4,1,2,0.46,84,527.75,8.12,4,FALSE
598064,235.37,12,8,8,2,0.55,119,807.99,2.38,3,FALSE
598069,100.52,9,8,1,1,0.64,87,649.62,6.8,4,FALSE
598076,275.89,13,18,7,2,0.69,134,959.05,4.56,8,FALSE
598080,261.52,19,12,6,1,0.59,127,953.91,4.01,3,FALSE
598094,144.78,13,9,2,3,0.45,75,569.68,4.55,3,FALSE
598098,139.28,22,6,4,0,0.77,84,512.69,3.71,0,FALSE
598104,226.74,16,9,6,2,0.44,88,638.72,0.42,3,FALSE
598113,362.71,11,14,13,2,0.61,139,984.12,-3.35,4,FALSE
598114,528.14,17,16,18,4,0.48,170,1270.37,-5.63,6,FALSE
598116,652,22,23,21,4,0.51,228,1690.84,-5.56,7,FALSE
598120,261.67,15,10,8,2,0.56,128,880.05,2.32,3,FALSE
598121,440.36,38,17,16,0,0.75,201,1309.7,0.32,2,FALSE
598126,111.3,9,7,1,1,0.52,72,509.6,3.59,4,FALSE
598127,261.67,16,11,8,2,0.55,126,898.09,2.02,3,FALSE
598128,113.29,7,6,3,1,0.43,39,298.29,1.48,1,FALSE
598129,235.37,16,9,8,2,0.58,129,882.14,3.51,3,FALSE
598131,83.83,7,5,2,0,0.75,67,406.56,3.69,2,FALSE
598132,244.24,14,8,8,3,0.45,126,883.06,1.99,4,FALSE
598133,224.01,12,8,7,2,0.6,140,915.19,3.07,4,FALSE
598134,544.81,18,20,18,2,0.52,169,1299.39,-8.1,4,FALSE
598139,322.63,17,9,10,2,0.52,129,892.07,-0.07,3,FALSE
598141,241.44,16,10,7,2,0.55,125,882.09,2.32,3,FALSE
598143,137.43,4,8,4,1,0.52,85,568.71,4.92,3,FALSE
598144,142.11,8,7,5,0,0.69,43,302.33,-1.29,1,FALSE
598145,140.76,11,9,2,1,0.6,79,557.64,2.79,4,FALSE
598146,322.03,14,12,9,2,0.47,142,1036.21,1.24,3,FALSE
598148,392.99,11,14,13,2,0.61,147,1053.18,-4.45,5,FALSE
598153,343.14,13,11,10,1,0.52,136,953.11,-0.41,2,FALSE
598159,73.22,1,4,3,0,1,45,270.37,1.07,3,FALSE
598160,57.53,1,2,2,0,0.93,44,254.37,3.06,2,FALSE
598173,94.28,3,7,1,3,0.39,36,289.3,0.58,3,FALSE
598174,80.92,4,4,4,0,0.87,45,270.37,0.98,3,FALSE
598182,112.65,4,6,3,3,0.12,38,326.31,1.68,3,FALSE
598186,38.33,2,2,1,0,0.89,29,171.24,0.94,1,FALSE
598187,125.29,5,5,3,1,0.23,35,294.26,1.64,1,FALSE
598188,74.6,5,3,2,0,0.6,30,200.23,1.14,0,FALSE
598191,104.06,9,5,3,0,0.71,44,288.34,1.25,0,FALSE
598192,125.29,5,5,3,1,0.23,35,294.26,1.64,1,FALSE
598200,150.59,4,10,4,5,0.23,82,688.75,6.15,8,FALSE
598201,141.36,5,8,4,0,0.55,87,570.72,4.62,2,FALSE
598204,89.98,9,6,0,1,0.64,76,487.64,4.51,2,FALSE
598209,81.42,4,6,1,3,0.17,40,324.34,2.06,3,FALSE
598211,252.5,14,18,5,2,0.64,133,985.11,5.53,8,FALSE
598213,112.93,8,6,3,0,0.67,45,313.35,-0.44,1,FALSE
598217,138.2,2,8,3,1,0.46,52,414.41,-0.81,4,FALSE
598219,122.16,5,7,3,0,0.67,44,327.33,-1.1,2,FALSE
598221,93.14,9,6,1,1,0.67,75,475.63,4.05,2,FALSE
598270,200.44,17,7,6,1,0.66,94,614.79,1.65,3,FALSE
598224,147.43,4,10,3,5,0.2,80,686.74,6.3,8,FALSE
598227,481.67,22,18,15,0,0.76,163,1142.27,-4.8,3,FALSE
598239,391.05,20,16,14,1,0.72,154,1049.23,-2.66,4,FALSE
598241,66.76,0,4,2,0,0.69,44,280.36,1.96,2,FALSE
598243,105.66,3,4,4,2,0.33,51,381.43,1.38,4,FALSE
598246,105.66,3,4,4,2,0.33,51,381.43,1.38,4,FALSE
598249,594.09,20,23,19,6,0.41,222,1715.8,-3.18,10,FALSE
598250,39.26,2,2,2,2,0.52,52,324.47,3.58,4,FALSE
598252,229.46,18,8,8,2,0.45,88,612.73,0.39,2,FALSE
598254,97.99,7,4,4,1,0.53,42,282.34,2.1,1,FALSE
598259,312.35,17,13,7,1,0.65,140,957.14,-0.49,3,FALSE
598261,73.99,5,2,3,2,0.33,58,391.52,4.12,3,FALSE
598265,336.43,16,14,10,2,0.57,149,1047.22,-0.27,5,FALSE
598266,75.35,4,3,3,0,0.75,18,118.14,-1.38,0,FALSE
598268,426.36,24,16,12,0,0.75,187,1233.52,-1,2,FALSE
598269,429.52,20,16,13,0,0.75,177,1213.87,-2.41,2,FALSE
598271,262.52,22,11,9,1,0.74,119,776.97,0.68,4,TRUE
598273,345.94,20,16,9,3,0.53,155,1138.3,1.34,5,FALSE
598276,429.52,20,16,13,0,0.75,177,1213.87,-2.41,2,FALSE
598277,267.1,11,9,8,3,0.45,130,922.1,0.46,5,FALSE
598279,209.23,18,7,7,2,0.45,87,596.73,0.68,2,FALSE
598284,159.51,19,7,5,1,0.69,95,639.23,2.9,2,FALSE
598287,312.35,18,13,7,1,0.66,143,971.17,-0.1,3,FALSE
598292,162.22,21,6,3,0,0.78,115,690.97,3.18,0,FALSE
598294,299.77,17,9,10,2,0.57,135,907.13,1.81,3,FALSE
598299,114.04,0,7,2,1,0.59,55,402.44,1.41,4,FALSE
598300,147.81,3,9,3,2,0.58,68,516.62,2.78,4,FALSE
598303,166.89,12,10,5,4,0.37,97,698.81,7.37,5,FALSE
598306,171.57,3,10,4,2,0.38,67,536.53,2.36,6,FALSE
598307,208.84,22,9,7,2,0.59,116,767.97,3.11,3,FALSE
598310,416.33,18,12,13,1,0.52,146,1024.19,-1.57,2,FALSE
598311,312.35,19,13,7,1,0.67,146,985.19,0.29,3,FALSE
598315,323.35,19,12,8,1,0.66,143,971.17,0.2,3,FALSE
598319,369,16,12,11,1,0.53,144,1009.17,0.34,2,FALSE
598320,107.22,6,6,4,0,0.8,69,434.57,2.7,4,FALSE
598328,182.57,3,9,5,2,0.36,64,522.51,2.28,6,FALSE
598334,433.4,17,13,13,1,0.5,145,1038.17,-2.04,2,FALSE
598335,116.2,3,8,1,0,0.73,80,530.66,4.86,4,FALSE
598339,70.67,4,4,2,1,0.46,35,238.28,2.08,1,FALSE
598341,49.69,2,3,2,1,0.33,29,206.24,1.9,2,FALSE
598342,75.99,4,5,2,2,0.4,58,408.49,4.3,4,FALSE
598344,37.3,1,2,1,0,0.64,36,220.31,2.63,2,FALSE
598355,58.56,2,3,2,1,0.61,67,433.59,4.05,6,FALSE
598359,72.83,3,5,1,1,0.39,32,250.25,1.46,2,FALSE
598360,110.02,2,5,5,1,0.61,73,469.62,2.36,4,FALSE
598366,46.01,4,3,1,2,0.33,36,242.32,2.97,2,FALSE
598367,88.35,1,6,2,2,0.33,53,405.45,3.7,5,FALSE
598372,323.15,49,15,14,0,0.57,194,1192.62,8.28,0,FALSE
598373,284.45,18,11,9,1,0.69,136,888.12,2.06,2,FALSE
598374,49.66,14,2,1,0,0.78,52,293.45,5.15,1,FALSE
598376,130.36,10,8,3,2,0.37,67,484.55,4.04,2,FALSE
598377,54.59,2,3,1,3,0.24,47,334.42,3.99,3,FALSE
598379,210.54,2,13,6,2,0.49,96,711.76,4.27,5,FALSE
598387,288.63,18,13,9,1,0.55,95,720.74,-2.28,3,FALSE
598390,116.45,6,7,4,2,0.4,62,442.51,3.55,3,FALSE
598391,284.45,17,11,9,1,0.68,133,874.09,1.67,2,FALSE
598400,127.45,3,7,5,1,0.61,60,452.93,2.83,4,FALSE
598404,203.53,5,13,4,5,0.26,90,784.73,4.01,12,FALSE
598405,127.45,3,7,5,1,0.61,60,452.93,2.83,4,FALSE
598406,346.38,12,18,8,1,0.65,151,1177.53,1.32,4,FALSE
598407,323.15,44,15,14,0,0.54,172,1082.42,5.53,0,FALSE
598408,36.02,2,1,2,2,0.57,67,403.61,6.99,5,FALSE
598409,382.07,46,19,16,0,0.58,192,1228.57,4.38,1,TRUE
598411,175.53,2,13,4,2,0.41,79,684.75,2.25,8,FALSE
598420,66.4,2,3,2,0,0.75,65,387.56,4.19,3,FALSE
598429,475.64,46,15,17,2,0.72,233,1533.84,2.62,2,FALSE
598432,69.56,5,3,3,0,0.48,72,449.64,4.95,3,FALSE
598433,114.04,4,7,2,2,0.28,41,344.32,1.57,3,FALSE
598434,101.51,7,5,2,3,0.17,44,374.42,2.78,3,FALSE
598481,66.76,2,3,2,1,0.42,30,222.24,1.72,2,FALSE
598447,40.46,5,2,2,0,0.73,43,238.37,3.06,1,FALSE
598448,57.53,4,3,2,0,0.67,42,252.35,2.38,1,FALSE
598449,29.46,3,2,1,0,0.73,41,236.36,3.07,2,FALSE
598451,93.06,2,6,2,1,0.33,35,290.27,0.91,3,FALSE
598453,54.37,4,3,1,0,0.87,42,252.35,2.36,3,FALSE
598456,57.53,0,3,2,0,0.89,28,172.22,0.49,1,FALSE
598462,128.72,3,6,4,2,0.49,81,560.69,3.44,5,FALSE
598466,173.98,6,10,6,0,0.58,55,414.41,-1.81,2,FALSE
598487,49.69,9,3,2,1,0.48,60,358.52,5.95,1,FALSE
598501,175.75,20,8,7,0,0.63,93,580.76,3.25,0,FALSE
598512,86.99,6,5,3,1,0.53,50,334.41,3.76,2,FALSE
598526,75.63,10,3,2,1,0.47,49,331.41,2.78,1,FALSE
598532,79.9,6,5,2,1,0.58,35,242.27,0.84,1,FALSE
598534,57.53,1,3,2,0,0.8,42,252.35,2.07,2,FALSE
598537,372.07,14,18,14,0,0.8,183,1142.48,3.3,2,FALSE
598539,83.83,6,3,2,1,0.23,32,250.25,1.72,1,FALSE
598552,104.06,0,6,3,1,0.44,46,334.37,2.55,2,FALSE
598554,415.44,17,20,14,0,0.77,191,1228.52,3.33,2,FALSE
598555,147.07,3,8,3,1,0.39,73,547.6,3.82,4,FALSE
598556,100.9,0,6,2,1,0.31,38,304.3,1.67,2,FALSE
598572,70.67,4,4,2,1,0.58,34,226.27,1.6,1,FALSE
598573,66.4,2,3,2,1,0.26,42,309.37,3.28,3,FALSE
598579,102.67,3,3,4,3,0.12,39,321.34,1.09,4,FALSE
598580,219.75,12,16,5,0,0.98,141,903.11,3.66,7,TRUE
598581,50.44,0,3,1,2,0.18,24,190.2,2.12,2,FALSE
598584,130.36,6,7,3,2,0.25,46,386.36,2.3,3,FALSE
598587,65.12,3,2,3,3,0.17,38,292.34,2.59,4,FALSE
598591,34.14,1,2,0,0,0.82,56,328.5,5.11,4,FALSE
598594,437.2,22,15,15,1,0.64,147,1035.16,-3.64,2,FALSE
598610,96.22,11,6,3,0,0.74,120,673.03,9.31,1,FALSE
598617,64.99,2,5,1,1,0.42,31,238.24,1.35,2,FALSE
598633,80.92,5,4,4,0,0.83,38,230.3,0.34,1,FALSE
598638,66.76,3,3,2,1,0.1,24,263.08,2.77,1,FALSE
598645,75.99,1,5,2,1,0.53,38,278.3,1.39,3,FALSE
598647,83.83,8,5,2,2,0.31,73,500.64,6.88,3,FALSE
598648,71.77,7,3,2,1,0.67,37,223.32,2.78,1,FALSE
598649,93.41,5,4,4,0,0.54,38,252.31,1.79,1,FALSE
598651,136.56,11,5,4,2,0.44,78,546.66,4.3,4,FALSE
598652,66.76,3,3,2,1,0.1,24,228.63,2.12,1,FALSE
598654,77.84,6,4,2,1,0.29,43,303.36,2.27,1,FALSE
598656,95.58,3,4,2,0,0.56,48,345.4,0.83,3,FALSE
291355,125.12,1,8,4,2,0.27,51,476.32,2.31,5,FALSE
598659,66.4,1,3,2,1,0.14,31,243.26,1.77,2,FALSE
598664,63.6,4,3,1,1,0.23,31,234.25,2.35,1,FALSE
598667,101.15,4,5,5,0,0.67,37,244.29,-0.91,1,FALSE
598669,75.63,2,4,2,0,0.54,35,251.28,0.79,2,FALSE
598670,64.99,2,5,1,1,0.56,41,292.33,2.04,3,FALSE
598682,78.87,4,5,2,1,0.55,56,384.48,3.17,4,FALSE
598685,64.99,2,5,1,2,0.3,58,430.5,5.84,5,FALSE
598689,62.54,0,4,1,2,0.33,34,270.29,0.93,4,FALSE
598690,62.4,1,3,1,2,0.33,34,270.29,1.58,4,FALSE
598695,51.54,1,4,0,2,0.38,37,284.32,1.59,4,FALSE
598706,106.2,5,6,2,0,0.65,58,407.47,0.98,3,FALSE
598718,81.7,4,5,1,0,0.68,59,389.49,2.92,3,FALSE
598720,142.63,9,8,1,1,0.65,112,724.94,4.16,3,FALSE
598721,38.69,4,3,1,3,0,35,877.58,10.16,3,FALSE
598724,49.69,1,3,2,1,0.27,26,192.21,1.55,2,FALSE
598726,436.83,24,14,13,1,0.65,157,1085.27,-2.45,3,FALSE
598729,496.35,41,18,16,0,0.77,210,1380.69,-1.4,1,FALSE
598730,50.44,11,3,1,1,0.32,53,340.46,5.94,1,FALSE
598737,94.09,4,6,2,2,0.39,60,449.5,3.27,5,FALSE
598740,102.29,4,7,2,0,0.52,62,476.95,3.42,4,FALSE
598742,334.88,25,15,11,1,0.58,106,781.82,-3.47,2,FALSE
598746,70.67,12,4,2,1,0.32,54,356.46,4.92,1,FALSE
598754,121.13,10,6,3,0,0.45,53,378.42,2.63,1,FALSE
598757,100.9,8,5,2,0,0.32,47,346.38,3.39,1,FALSE
598760,138.2,10,6,3,0,0.4,52,392.4,2.72,1,FALSE
598762,100.9,9,5,2,0,0.45,52,362.42,3.65,1,FALSE
598764,50.44,1,3,1,1,0.36,28,194.23,2.39,1,FALSE
598765,110.13,5,6,2,2,0.19,46,382.37,3.06,3,FALSE
598768,621.42,51,21,20,0,0.76,267,1746.17,-2.85,1,FALSE
598770,101.29,2,4,3,2,0.12,38,309.33,1.59,3,FALSE
598771,63.33,7,3,1,1,0.29,35,247.29,3.3,1,FALSE
598773,100.9,10,4,2,0,0.64,42,286.32,2.38,0,FALSE
598774,101.29,2,4,3,2,0.12,38,309.33,1.59,3,FALSE
598776,362.62,27,15,13,1,0.58,109,799.84,-4.53,1,FALSE
598779,66.76,6,3,2,1,0.31,33,236.27,1.63,1,FALSE
598784,440.36,40,17,16,0,0.79,209,1339.77,0.62,2,FALSE
598786,110.13,9,7,2,0,0.73,73,464.6,3.23,2,FALSE
598791,106.84,5,8,3,2,0.47,51,380.39,1.07,3,TRUE
598795,37.3,3,3,1,0,0.42,31,224.32,3.37,1,FALSE
598797,63.33,6,3,1,1,0.14,33,245.28,3.22,1,FALSE
598800,100.9,9,4,2,0,0.58,36,258.27,1.45,0,FALSE
598807,100.9,9,4,2,0,0.62,39,272.3,1.99,0,FALSE
598810,620.92,37,21,21,1,0.7,225,1545.81,-6.23,2,FALSE
598811,91.67,9,3,2,0,0.62,38,256.3,2.4,0,FALSE
598821,60.69,5,3,3,0,0.46,32,198.26,0.78,0,FALSE
598822,57.53,5,3,2,0,0.36,30,196.25,0.99,0,FALSE
598831,66.76,4,4,2,1,0.25,30,222.24,1.46,1,FALSE
