molecule_id,vp_est,total_atom_count,molecular_weight,alogp,number_of_minimal_rings,contains_ring_sugars
524343,3.63e-9,30,252.22,1.18,2,FALSE
524344,1.88e-9,67,406.56,5.14,4,FALSE
524345,3.99e-11,73,426.64,6.39,6,FALSE
524346,7.63e-5,39,234.34,3.16,2,FALSE
524350,5.63e-20,86,622.66,1.32,4,FALSE
524354,1.47e-16,72,508.56,1.76,3,FALSE
307319,1.32e-10,51,385.42,-0.83,7,FALSE
524357,2.04e-32,125,905,5.68,9,FALSE
524368,1.54e-9,55,320.47,3.91,2,FALSE
524373,0,189,1323.56,3.73,8,FALSE
524375,0,196,1265.54,3.86,4,TRUE
524376,3.31e-14,79,458.68,5,6,FALSE
524377,6.6499999999999986e-40,79,825.06,1.22,12,FALSE
524378,3.29e-17,77,585.05,2.55,3,FALSE
524379,4.76e-18,73,674.34,7.16,2,FALSE
524380,8.33e-19,62,429.51,1.9,5,FALSE
524384,5.78e-11,51,320.43,1.84,6,FALSE
524386,5.57e-21,62,745.1,4.62,3,FALSE
524388,1.92e-21,80,562.71,4.72,4,FALSE
524389,1.1200000000000002e-21,94,704.72,1.95,6,FALSE
524392,1.29e-13,81,456.71,6.48,4,FALSE
524394,2.0199999999999994e-23,86,620.75,4.5,4,FALSE
524395,3.1e-15,81,469.72,5.32,4,FALSE
524396,1.21e-20,65,548.59,-2.55,4,FALSE
524400,1.09e-11,56,336.47,2.6,3,FALSE
524404,1.19e-14,83,458.73,5.97,5,FALSE
524409,4.95e-17,85,602.68,3.53,8,FALSE
524410,2.9400000000000003e-21,61,746.09,4.74,3,FALSE
524411,4.65e-29,130,726.09,7.94,1,TRUE
524417,8.35e-17,113,650.99,12.82,2,FALSE
524418,8.66e-4,38,218.34,4.44,2,FALSE
524419,2.1599999999999998e-32,144,810.21,8.64,1,TRUE
524420,1.21e-26,82,620.74,-1.92,4,FALSE
524421,3.96e-9,63,394.56,6.25,5,FALSE
524422,1.06e-33,177,1076.46,7.74,1,FALSE
524425,2.76e-16,80,452.68,3.5,4,FALSE
524428,6.99e-10,60,362.51,4.49,2,FALSE
524430,7.95e-10,57,374.48,4.08,2,FALSE
524431,7.47e-9,47,298.38,1.45,2,FALSE
524434,1.6e-15,70,540.99,1.99,4,FALSE
524437,0,202,1211.62,4.47,3,TRUE
524438,0,205,1225.65,4.86,3,TRUE
524439,0,149,1053.27,3.17,10,FALSE
524440,2.07e-18,79,506.68,4.62,0,FALSE
524447,1.25e-18,81,503.68,3.54,1,FALSE
524448,1.25e-37,83,805.05,2.24,12,FALSE
524449,2.1e-15,86,532.72,4.77,4,FALSE
524450,0,124,1020.09,-4.06,4,FALSE
524453,0,174,1253.35,-6.4,9,TRUE
524459,4.2e-45,184,1063.51,7.03,2,TRUE
524461,9.49e-34,154,846.28,8.67,1,TRUE
524462,2.51e-26,131,682.13,10.63,0,FALSE
524463,9.49e-34,154,846.28,8.67,1,TRUE
524464,1.7e-42,145,943.19,2.71,3,FALSE
524465,3.8799999999999995e-37,133,889.24,3.64,2,FALSE
691725,4.900000000000001e-22,77,620.61,5.3,5,FALSE
236562,2.6299999999999998e-23,94,570.77,2.87,1,FALSE
524467,3.77e-41,148,961.21,2.23,2,FALSE
524470,1.95e-12,65,400.56,6.27,2,FALSE
524472,1.5e-13,64,426.99,3.34,3,FALSE
524474,6.38e-8,40,250.34,2.78,3,FALSE
524477,1.85e-13,65,464.51,1.59,5,FALSE
524479,6.810000000000001e-27,65,715.25,1.96,5,FALSE
524481,7.53e-13,77,430.67,6.53,3,FALSE
524483,3.1200000000000004e-21,82,536.66,1.29,5,FALSE
524487,1.38e-13,73,430.63,5.02,5,FALSE
524488,2.3699999999999998e-40,166,966.34,5.33,2,TRUE
524490,1.66e-13,77,434.66,4.69,5,FALSE
524491,3.76e-20,49,519.19,1.92,3,FALSE
524492,4.08e-42,178,1022.45,6.89,2,TRUE
524493,4.08e-42,178,1022.45,6.89,2,TRUE
524496,1.82e-13,63,419.99,4.72,4,FALSE
524497,1.6e-26,84,622.75,-1.69,4,FALSE
524498,6.82e-28,117,730.93,1.08,6,TRUE
524499,1.05e-34,103,762.82,-6.25,6,TRUE
524500,9.57e-11,30,248.24,0,2,FALSE
524502,1.09e-19,91,540.79,7.34,1,FALSE
524534,1.37e-11,86,562.7,5.21,3,FALSE
524503,6.82e-28,117,730.93,1.08,6,TRUE
524505,3.47e-20,94,554.81,7.73,1,FALSE
236563,9.92e-12,73,438.61,3.86,3,FALSE
524509,3.45e-20,75,497.63,4.55,2,FALSE
524510,2.21e-8,70,420.59,5.23,4,FALSE
524511,5.2699999999999997e-23,52,480.33,-3.01,6,FALSE
524513,7.03e-8,65,404.55,4.79,2,FALSE
524515,9.87e-13,79,492.65,4.2,4,FALSE
524516,NA,123,1018.42,7.24,8,FALSE
524519,4.55e-9,37,358.19,1.51,2,FALSE
524521,2.7e-16,74,476.61,3.71,5,FALSE
524524,NA,111,742,6.11,5,FALSE
524528,6.81e-7,59,346.51,5.51,2,FALSE
524530,2.26e-9,60,362.51,4.03,3,FALSE
524531,3.28e-13,66,412.57,5.03,3,FALSE
524536,1.56e-15,74,450.62,3.55,4,FALSE
524537,1.39e-14,79,436.68,4.53,4,FALSE
524538,1.25e-13,85,520.71,4.98,4,FALSE
524541,4.3e-15,87,492.74,5.49,4,FALSE
524542,4.96e-15,78,446.67,4.61,4,FALSE
524543,2.16e-33,98,762.85,-2.65,5,TRUE
524544,1.64e-13,72,444.61,5.02,5,FALSE
524545,7.44e-33,102,720.83,-4.52,5,TRUE
524548,3.15e-15,68,440.58,4.82,3,FALSE
524550,1.1e-10,78,412.7,7.63,5,FALSE
524551,2.12e-14,88,504.75,5.42,6,FALSE
524553,6.74e-13,62,364.53,4.3,2,FALSE
524555,1.09e-8,53,318.46,3.83,4,FALSE
524558,4.08e-22,120,657.08,12.35,0,FALSE
524560,3.65e-29,118,747.98,2.91,2,FALSE
524564,9.92e-16,88,587.64,5.99,4,FALSE
524565,2.8e-45,176,1097.39,1.77,3,TRUE
524568,2.11e-24,119,671.06,11.1,0,FALSE
524573,2.54e-20,68,516.62,2.7,4,FALSE
524577,3.35e-10,70,420.59,4.52,3,FALSE
524579,0,228,1385.82,4.1,4,TRUE
524580,4.5e-10,70,420.59,4.52,3,FALSE
524588,3.22e-11,36,399.08,1.93,1,FALSE
524589,NA,138,917.9,14.14,6,FALSE
524591,7.28e-33,122,838.08,2.59,4,FALSE
524593,NA,125,893.79,12.63,6,FALSE
524594,7.199999999999999e-24,77,601.68,1.63,6,FALSE
524595,9.98e-28,79,657.55,2.29,2,FALSE
524596,3.78e-29,88,652.78,-2.47,4,FALSE
524598,1.28e-7,59,320.52,4.96,3,FALSE
524599,1.4900000000000002e-27,115,724.93,2.05,6,TRUE
524602,6.28e-28,97,636.87,4.82,6,FALSE
524603,3.2e-15,86,498.75,7.03,5,FALSE
524605,2.9e-30,126,777,1.36,1,TRUE
524607,2.06e-11,154,1027.2,3.65,3,FALSE
524609,0,208,1385.68,0.65,5,TRUE
524612,7.17e-33,92,642.75,2.61,3,FALSE
524618,4.25e-15,65,464.51,1.2,4,FALSE
524619,0,196,1265.62,4.28,4,TRUE
524622,8.24e-12,68,470.56,4.32,3,FALSE
524627,9.37e-28,124,789.02,6.24,7,FALSE
524628,3.639999999999999e-23,117,669.05,11.31,0,FALSE
524629,1.23e-17,89,603.64,4.96,4,FALSE
524630,1.2800000000000001e-22,107,641.96,4.73,4,FALSE
524631,1.02e-19,86,518.69,2.74,1,TRUE
524632,4.38e-26,113,648.92,2.96,1,TRUE
524633,3.62e-29,119,750.97,3.83,6,TRUE
524634,6.52e-10,78,442.68,7.62,4,FALSE
524637,2.36e-16,91,548.76,5.39,5,FALSE
524639,2.12e-14,56,366.45,1.97,3,FALSE
524640,2.2e-15,85,512.73,6.37,6,FALSE
524641,1.75e-16,87,492.74,4.13,5,FALSE
241868,1.98e-9,63,372.55,5.64,4,FALSE
524645,1.14e-19,63,514.48,2.78,4,FALSE
524648,1.6199999999999998e-31,93,792.83,-5.49,5,FALSE
524650,9.09e-17,81,481.67,4.92,2,FALSE
524653,2.45e-18,48,420.51,-0.12,6,FALSE
524657,1.95e-15,88,504.75,5.51,4,FALSE
524659,NA,109,695.96,4.04,5,FALSE
524663,7.55e-5,40,220.36,3.7,2,FALSE
524666,7.410000000000001e-27,91,678.73,3.65,7,FALSE
524669,1.22e-13,67,419.56,3.32,3,FALSE
524670,3.53e-14,41,340.33,1.85,5,FALSE
524671,4.26e-5,48,259.44,4.86,2,FALSE
524675,1.56e-17,63,448.59,4.96,2,FALSE
524677,1.27e-16,60,401.5,3.44,3,FALSE
524679,3.72e-13,57,383.49,3.75,5,FALSE
524682,5.11e-28,116,755.99,8.1,10,FALSE
524683,1.83e-16,65,443.54,3.08,5,FALSE
524684,1.27e-16,60,401.5,3.44,3,FALSE
524687,3.39e-12,40,324.33,2.67,3,FALSE
524688,1.99e-24,84,586.68,6.7,4,FALSE
524693,5.61e-45,105,882.79,-1.55,3,FALSE
524695,1.14e-5,47,229.41,3.62,0,FALSE
524697,9.84e-22,97,593.8,4.3,1,FALSE
524698,6.21e-18,79,517.62,0.71,3,FALSE
524701,NA,81,498.65,4.23,2,FALSE
524702,0,151,983.23,-4.38,1,FALSE
524704,7.579999999999999e-23,78,550.1,3.37,2,FALSE
77764,1.11e-4,40,220.36,3.39,4,FALSE
524706,1.34e-22,75,536.07,2.98,2,FALSE
524707,2.4499999999999997e-37,101,745.84,-1.35,4,FALSE
524708,1.04e-8,46,318.42,5.17,3,FALSE
524710,1.6e-19,78,514.61,1.92,2,FALSE
524714,4.24e-29,87,640.82,3.58,3,TRUE
524716,5.410000000000001e-27,84,622.81,4.67,3,FALSE
524717,7.579999999999999e-31,131,781.08,5.77,3,FALSE
524721,5.3e-23,93,598.79,3.22,3,FALSE
524722,1.26e-44,146,959.2,0.54,2,FALSE
524723,2.9e-18,77,489.61,0.72,2,FALSE
524726,1.96e-26,122,739,5.33,3,FALSE
524727,5.04e-20,71,627.57,3.99,2,FALSE
524728,1.0099999999999999e-32,79,591.62,-1.76,3,FALSE
524732,3.05e-29,91,622.76,2.84,3,FALSE
524739,3.75e-16,86,472.76,6.42,0,FALSE
524740,6.5e-16,72,470.05,4.43,2,FALSE
524741,1.16e-29,122,774.01,3.35,2,FALSE
524744,5.31e-24,129,701.08,8.97,1,FALSE
524745,2.76e-11,65,404.55,4.2,3,FALSE
524747,4.77e-18,87,488.76,5.39,0,FALSE
524748,4.6899999999999996e-43,168,1103.35,4.22,8,FALSE
524749,1.8e-18,137,771.18,12.92,2,FALSE
524752,1.09e-33,153,960.26,6.91,2,FALSE
524753,2.2e-23,68,466.58,2.66,4,FALSE
524756,1.95e-17,80,508.66,5.03,2,FALSE
524757,1.95e-17,80,508.66,5.03,2,FALSE
524760,9.84e-22,97,593.8,4.3,1,FALSE
524762,1.6e-7,40,425.64,6.41,1,FALSE
524763,9.71e-38,110,769.9,-0.06,4,FALSE
524783,1.27e-10,47,404.3,5.47,4,FALSE
524764,1.38e-18,109,637.95,6.82,5,FALSE
524767,6e-32,128,773.12,6.34,6,FALSE
524768,1.04e-18,54,467.5,1.51,7,FALSE
524771,9.47e-9,51,404.35,5.41,4,FALSE
524774,4.74e-10,53,318.46,4.68,2,FALSE
524775,2.45e-11,61,480.45,6.64,5,FALSE
524776,3.05e-9,57,432.4,6.05,4,FALSE
524779,5.43e-24,113,667.98,6.18,5,FALSE
524780,9.39e-11,66,412.57,6.16,2,FALSE
524782,1.35e-9,60,446.43,6.44,4,FALSE
237517,5.4e-11,70,412.61,6.15,6,FALSE
524789,4.27e-14,72,444.61,5.6,2,FALSE
524790,1.59e-12,72,414.63,6.05,5,FALSE
524791,4.26e-12,74,442.64,5.47,5,FALSE
524793,8.84e-14,86,498.75,7.03,5,FALSE
524794,8.84e-14,86,498.75,7.03,5,FALSE
524795,8.28e-22,83,574.67,2.03,5,FALSE
524796,2.56e-13,98,588.83,7.24,4,FALSE
524797,2.53e-13,85,486.74,7.03,4,FALSE
524798,1.59e-12,72,414.63,6.05,5,FALSE
524799,5.1e-13,69,430.59,4.85,4,FALSE
524800,2.4e-25,103,685.92,7.7,5,FALSE
524802,5.65e-12,76,414.67,6.53,4,FALSE
524803,6.59e-16,80,474.68,5.53,4,FALSE
524805,1.2499999999999999e-31,111,780.96,2.66,1,FALSE
524808,5.55e-15,52,429.48,4.08,8,FALSE
524811,2.1e-29,125,714.04,6.13,1,TRUE
524812,9.669999999999999e-32,137,774.13,6.5,1,TRUE
524813,4.96e-25,153,951.24,8.94,2,FALSE
524815,5.22e-35,74,857.3,7.38,8,FALSE
524816,4.06e-36,74,936.19,8.14,8,FALSE
524817,1.37e-25,79,534.69,1.14,4,FALSE
524818,3.8999999999999996e-32,90,595.78,-0.83,4,FALSE
524819,2.25e-24,105,640.86,2.14,5,TRUE
88930,1.19e-7,34,222.29,0.81,2,FALSE
242046,2.17e-11,34,292.29,2.79,3,FALSE
524828,9.44e-13,74,446.63,4.9,5,FALSE
524922,1.25e-10,52,332.44,3.46,3,FALSE
524831,2.78e-15,79,554.69,6.61,5,FALSE
524833,1.9499999999999998e-32,91,607.79,-0.81,4,FALSE
308102,4.15e-6,14,247.89,3.71,1,FALSE
524836,1.61e-23,63,502.53,2.32,7,FALSE
524841,2.37e-17,75,498.67,5.87,5,FALSE
524848,2.12e-43,164,1115.27,-0.24,9,TRUE
524851,7.740000000000001e-21,56,717.05,4.02,3,FALSE
524852,NA,100,689.87,9.1,6,FALSE
524853,NA,106,721.92,9.34,5,FALSE
524854,NA,111,733.97,9.9,6,FALSE
524855,4.98e-16,80,566.7,7.13,5,FALSE
524856,3.8e-8,51,338.45,5.59,5,FALSE
524858,7.69e-13,62,457.11,5.46,3,FALSE
524859,2.26e-14,64,443.05,4.1,3,FALSE
524860,1.47e-9,80,487.68,4.94,6,FALSE
524861,8.06e-9,74,459.63,4.16,6,FALSE
524863,2.96e-10,54,334.46,3.64,4,FALSE
524868,1.15e-25,58,500.48,-0.86,4,TRUE
524871,2.98e-19,82,584.66,3.61,5,FALSE
524874,5.87e-17,79,566.65,4.72,6,FALSE
524875,8.42e-13,71,510.58,4.65,5,FALSE
524876,2.36e-21,89,524.74,4.21,1,FALSE
524878,4.04e-5,45,266.38,4.02,1,FALSE
524886,4.22e-22,91,561.76,4.66,3,FALSE
524887,0.00154,27,178.23,2.63,1,FALSE
524888,3.48e-9,65,434.53,4.31,2,FALSE
524889,0,138,855.13,2.02,1,FALSE
524891,3.68e-32,104,672.87,1.53,2,FALSE
524898,1.46e-14,56,485.39,2.31,5,FALSE
524899,1.46e-14,56,485.39,2.31,5,FALSE
524901,1.8799999999999998e-32,131,816.1,2.96,3,FALSE
524902,4.09e-32,128,802.07,2.57,3,FALSE
524903,3.3700000000000003e-22,91,666.81,-1.04,4,FALSE
524906,1e-17,81,468.68,2.47,4,FALSE
524907,6.29e-43,127,891.01,-4.08,6,TRUE
524908,1.31e-16,80,452.68,3.35,4,FALSE
524911,1.27e-33,98,672.81,-1.8,5,TRUE
524912,0,180,1281.4,-5.77,9,TRUE
524913,6.08e-22,100,598.82,2.47,5,TRUE
524915,4.24e-23,101,614.82,1.58,5,TRUE
524916,1.41e-41,122,848.98,-3.73,6,TRUE
524921,4.44e-12,62,394.51,3.62,2,FALSE
524924,6.01e-13,65,434.53,3.56,2,FALSE
524925,1.37e-15,59,432.67,4.75,3,FALSE
524927,4.02e-12,57,352.47,2.59,3,FALSE
524930,7.41e-12,46,330.38,1.6,4,FALSE
524931,1.76e-11,62,420.5,3,3,FALSE
524935,1.28e-16,70,506.55,1.54,3,FALSE
524936,1.27e-15,70,540.99,1.99,4,FALSE
524938,3.63e-15,75,522.59,2.41,3,FALSE
524940,1.82e-13,69,650.89,3.43,4,FALSE
236573,1.51e-8,36,237.31,0.31,1,FALSE
524943,1.12e-15,65,498.96,1.28,4,FALSE
524945,6.81e-10,63,432.51,3.41,4,FALSE
524946,1.69e-16,67,466.53,1.19,3,FALSE
236574,1.21e-15,72,496.6,3.74,4,FALSE
524948,1.58e-13,77,498.61,2.53,3,FALSE
524953,1.48e-18,62,482.54,4.06,8,FALSE
524980,1.14e-15,77,490.64,3.57,4,FALSE
524955,5.81e-10,68,422.56,3.8,3,FALSE
524956,7.99e-32,105,807.08,4.93,6,FALSE
524957,2.06e-11,115,856.87,-2.69,5,TRUE
524958,2.06e-11,110,814.84,-3.26,5,TRUE
524963,5.77e-28,84,554.72,-0.02,4,FALSE
524964,1.19e-20,83,500.67,0.41,4,FALSE
524967,8.51e-21,81,498.66,0.19,4,FALSE
524968,0,118,927.88,-8.04,2,FALSE
524971,1.67e-12,66,456.59,3.58,8,FALSE
524973,8.58e-16,70,450.57,3.14,2,FALSE
524977,3.29e-14,74,508.67,4.69,8,FALSE
524978,2.68e-7,47,290.4,5.14,0,FALSE
524979,7.26e-13,58,390.48,2.39,4,FALSE
524988,5.9e-40,119,848.98,-0.02,7,TRUE
524991,2.56e-36,130,885.01,-0.05,7,TRUE
524992,9.42e-33,100,670.84,-0.67,5,TRUE
524993,1.76e-34,129,869.01,0.79,8,FALSE
524994,1.7099999999999998e-23,78,566.6,0.89,4,TRUE
524995,1.6700000000000001e-22,59,492.43,0.07,4,TRUE
524997,3.43e-16,65,416.51,-0.62,4,TRUE
525004,1.12e-20,80,616.62,1.19,8,FALSE
525005,2.62e-17,79,570.64,3.61,6,FALSE
525006,3.37e-17,70,502.56,2.34,6,FALSE
525007,6.99e-21,99,604.83,4.68,5,TRUE
525025,1.97e-17,81,576.64,2.51,4,FALSE
525009,4.48e-18,71,540.57,2.49,6,FALSE
525010,4.93e-12,70,412.61,5.68,5,FALSE
525011,4.57e-9,55,350.46,3.57,3,FALSE
525012,5.89e-9,53,348.44,3.02,4,FALSE
525013,1.54e-6,56,332.48,5.13,2,FALSE
525016,4.93e-12,70,412.61,5.68,5,FALSE
525020,2.27e-11,69,412.57,3.07,3,FALSE
525021,1.8e-13,85,520.71,4.98,4,FALSE
525022,1.72e-9,67,428.57,4.94,3,FALSE
525023,1.05e-21,100,740.75,1.42,3,FALSE
525024,4.79e-11,70,464.6,5.21,4,FALSE
525026,9.68e-9,66,446.54,4.54,2,FALSE
525027,6.28e-14,67,450.58,4.56,4,FALSE
525031,1.57e-14,77,460.66,4.86,3,FALSE
525033,3.04e-15,79,488.67,4.56,5,FALSE
525035,2.4e-10,70,420.59,4.67,3,FALSE
525036,2.93e-13,57,352.47,3.25,1,FALSE
525037,1.06e-33,177,1076.46,7.74,1,FALSE
667995,0.0271,39,204.36,4.58,2,FALSE
667996,6.78e-31,112,853.87,2.45,8,FALSE
525045,2.21e-22,58,522.49,0.21,3,FALSE
525046,3.24e-26,69,656.44,3.24,5,FALSE
525049,3.11e-22,48,480.27,1.3,4,FALSE
525050,3.3299999999999998e-25,53,551.38,1.22,5,FALSE
525052,2.6899999999999994e-24,55,508.47,0.2,3,FALSE
525058,0,175,1333.39,-6.87,9,TRUE
525060,0,191,1381.47,-6.75,10,TRUE
525062,2.04e-11,72,414.63,5.84,5,FALSE
525063,4.859999999999999e-37,113,841.81,-5.56,6,TRUE
525064,2.57e-26,86,616.61,-4.98,4,TRUE
242329,5.69e-12,51,425.32,3.72,3,FALSE
525065,9.89e-37,110,827.78,-5.95,6,TRUE
525067,0,196,1401.5,-7.76,10,TRUE
525068,0,187,1296.58,1.38,8,FALSE
525071,7.27e-8,38,323.23,4.27,0,FALSE
525072,6.469999999999999e-23,82,614.64,3.69,5,FALSE
525076,3.77e-19,131,743.12,12.44,2,FALSE
525079,3.929999999999999e-23,147,842.26,12.58,2,FALSE
525080,6.31e-25,88,535.83,3.26,2,FALSE
525081,2.15e-16,69,459.54,0.31,3,FALSE
525082,9.66e-33,121,795.97,1.96,3,FALSE
525083,1.07e-19,87,573.68,1.41,3,FALSE
525085,3.58e-20,87,550.79,7.15,7,FALSE
543985,6.37e-12,31,401.06,1.86,3,FALSE
553643,1.63e-12,77,456.67,5.86,5,FALSE
308482,2.1e-23,55,530.39,3.76,7,FALSE
525086,1.06e-20,91,554.82,6.33,7,FALSE
525087,1.57e-34,110,752.91,-0.51,4,FALSE
525088,9.509999999999999e-34,117,765.95,1.75,2,FALSE
525090,1.11e-15,37,296.28,-1.93,3,FALSE
525091,9.72e-19,54,462.49,-0.3,4,FALSE
525092,2.55e-43,107,742.87,-1.88,3,FALSE
525094,7.07e-24,55,530.39,4.99,6,FALSE
525095,9.63e-38,82,1114.02,4.06,5,FALSE
525096,2.29e-37,80,1112.01,4.27,5,FALSE
525097,5.61e-29,86,605.69,-0.04,2,FALSE
525100,3.77e-22,43,528.18,-0.07,2,FALSE
525101,6.159999999999999e-24,58,581.29,3.01,3,FALSE
525102,1.79e-26,59,634.29,1.45,4,FALSE
525103,7.22e-37,70,741.43,1,4,FALSE
525104,1.86e-11,64,392.55,2.41,2,FALSE
525106,3.44e-25,63,651.32,2.29,4,FALSE
525107,5.09e-25,63,651.32,2.21,4,FALSE
525110,9.46e-19,70,446.6,1.74,3,FALSE
525113,2.65e-9,63,381.56,5.14,4,FALSE
525115,3.09e-17,50,539.18,1.23,2,FALSE
525116,1.16e-15,66,449.61,3.96,3,FALSE
525117,3.65e-14,70,442.6,4.44,5,FALSE
525118,2.74e-10,61,383.53,6.19,4,FALSE
525121,1.79e-15,61,433.57,3.37,4,FALSE
525122,9.530000000000001e-36,144,945.2,3.57,12,FALSE
525123,1.69e-22,82,563.69,4.77,4,FALSE
525124,2.55e-17,54,443.46,1.22,8,FALSE
525126,1.66e-25,90,566.74,2.3,2,FALSE
525127,6.24e-37,170,1071.4,7.23,10,FALSE
525128,1.02e-21,76,531.65,4.5,5,FALSE
525130,9.530000000000001e-36,144,945.2,3.57,12,FALSE
525132,2.13e-23,117,731.98,3.94,2,FALSE
525133,3.65e-29,118,747.98,2.91,2,FALSE
525134,1.6400000000000001e-22,109,571.93,7.73,0,FALSE
525135,2.59e-41,184,1185.5,7.89,10,FALSE
525137,5.4e-9,19,206.17,0.28,1,FALSE
525138,1.18e-8,59,346.51,4.65,3,FALSE
525139,7.75e-20,36,410.33,0.96,2,FALSE
525140,2.88e-10,58,360.49,4,2,FALSE
525141,3.2e-12,70,412.61,6.02,5,FALSE
525142,1.81e-12,68,440.58,5.58,2,FALSE
525145,3.62e-18,75,536.63,1.59,6,FALSE
525149,1.08e-21,88,538.72,2.67,2,FALSE
525155,0,177,1188.43,-1.23,2,FALSE
525157,1.06e-35,109,727.9,2.03,2,FALSE
525159,4.859999999999999e-43,122,816.99,0.74,2,FALSE
242474,2.7e-8,43,350.72,5.07,2,FALSE
525162,0,146,972.19,0.75,2,FALSE
525164,0,196,1306.61,1.12,3,FALSE
525165,0,131,902.06,-1.01,2,FALSE
525166,5.82e-16,53,379.46,3.88,5,FALSE
525170,0,156,1047.26,-0.9,2,FALSE
308601,2.05e-9,53,296.45,4.86,0,FALSE
525177,5.28e-14,82,503.73,5.57,7,FALSE
525179,1.49e-5,32,194.28,2.41,1,FALSE
525181,3.37e-13,64,448.51,2.38,4,FALSE
242522,1e-9,44,426.6,3.88,1,FALSE
525182,2.06e-11,63,444.46,2.8,1,FALSE
525183,6.57e-29,79,642.68,1.35,6,FALSE
525185,7.4e-13,62,420.5,2.29,5,FALSE
525186,4.13e-19,76,590.58,4.93,1,FALSE
525187,2.91e-14,72,510.51,5.46,1,FALSE
525191,4.85e-22,93,654.76,2.32,8,FALSE
525192,1.29e-29,85,660.82,1.24,4,FALSE
525193,1.87e-22,61,486.47,0.46,5,TRUE
525198,5.46e-28,84,681.65,0.65,6,TRUE
525199,1.6e-19,87,544.73,5.47,2,FALSE
525201,9.82e-13,43,311.33,0.97,1,FALSE
525203,1.09e-8,73,464.6,4.61,4,FALSE
525205,5.12e-27,111,732.99,2.89,3,FALSE
525207,5.510000000000001e-29,94,747.82,3.07,10,FALSE
525209,2.38e-28,97,770.86,3.99,10,FALSE
525210,4.89e-17,71,458.68,5.71,0,FALSE
525211,0,154,1015.26,2.33,3,FALSE
525212,1.85e-29,80,580.67,-1.17,5,TRUE
525214,9.66e-33,107,714.89,-0.24,5,TRUE
525218,2.7799999999999996e-23,74,564.65,1.84,9,FALSE
525235,7.29e-18,65,421.53,2.88,1,FALSE
525236,3.42e-18,68,435.56,3.27,1,FALSE
525237,9.26e-25,75,549.62,4.05,4,FALSE
525238,5.5299999999999996e-34,105,788.96,7.92,10,FALSE
525240,3.42e-18,68,435.56,3.27,1,FALSE
525241,2.2899999999999998e-23,73,521.61,4.03,3,FALSE
525242,5.5299999999999996e-34,105,788.96,7.92,10,FALSE
525243,7.29e-18,65,421.53,2.88,1,FALSE
525245,1.28e-10,49,374.39,3.02,2,FALSE
525247,1.41e-17,67,423.55,2.96,1,FALSE
525248,4.61e-17,63,415.53,1.8,4,FALSE
525249,3.78e-12,64,384.56,5.56,4,FALSE
525251,1.37e-14,80,470.69,6.19,4,FALSE
525255,4.37e-24,103,748.91,-0.34,7,FALSE
525256,2.16e-11,89,538.77,7.86,3,FALSE
666129,NA,95,574.8,6.5,5,FALSE
525258,6.31e-16,73,434.62,3.54,5,FALSE
525259,8.71e-11,83,480.73,8.32,3,FALSE
525260,2.16e-11,89,538.77,7.86,3,FALSE
525261,2.4099999999999993e-34,144,909.16,3.91,5,TRUE
525262,8.96e-24,102,736.9,-0.34,6,FALSE
525266,4.47e-13,119,623.06,12.45,5,FALSE
525267,1.46e-9,57,374.48,4.08,2,FALSE
525270,2.66e-5,53,288.48,5.88,1,FALSE
525271,1.46e-9,57,374.48,4.08,2,FALSE
525272,1.27e-10,54,334.46,3.54,3,FALSE
525273,3.07e-7,65,404.55,4.6,3,FALSE
525274,5.46e-14,52,388.42,2.05,3,FALSE
525277,2.68e-8,51,316.44,4.37,3,FALSE
525278,1.54e-20,51,429.44,0.73,8,FALSE
525281,4.43e-19,53,457.45,0.69,7,FALSE
525286,2.39e-17,74,554.59,4.54,4,FALSE
525290,7.21e-17,62,434.54,3.41,3,FALSE
236591,1.86e-9,61,404.5,4.04,4,FALSE
525292,2.91e-22,83,553.7,2.88,6,FALSE
525293,1.55e-9,54,334.46,3.02,4,FALSE
525294,1.38e-19,66,498.53,3.31,4,FALSE
525295,2.81e-18,69,512.56,3.97,4,FALSE
525297,2.29e-9,53,318.46,3.96,3,FALSE
525299,9.93e-11,32,233.27,1.92,1,FALSE
525300,NA,122,862.55,-0.63,3,FALSE
525301,2.69e-12,35,251.28,1.12,1,FALSE
525304,2.19e-6,40,250.34,3.36,1,FALSE
525305,9.03e-16,77,460.66,3.79,4,FALSE
525306,8.63e-13,69,456.58,5.45,2,FALSE
525308,4.62e-15,64,414.54,4.88,2,FALSE
525310,1.16e-9,64,384.56,5.64,4,FALSE
525311,3.09e-12,95,570.81,7.42,4,FALSE
525312,4.47e-15,92,560.77,5.69,4,FALSE
525314,3.09e-12,95,570.81,7.42,4,FALSE
525315,3.51e-11,79,454.7,7.75,4,FALSE
242691,2.87e-13,39,302.28,-1.42,2,TRUE
525316,2.45e-17,88,530.75,5.73,5,FALSE
525317,1.35e-11,86,498.75,8.11,4,FALSE
525319,2.45e-17,88,530.75,5.73,5,FALSE
525321,4.43e-17,86,528.73,5.86,5,FALSE
525322,0,171,1133.33,-0.52,8,TRUE
525324,0.0094,35,200.32,4.26,3,FALSE
525325,2.84e-17,79,466.66,2.53,4,FALSE
525328,7.99e-21,103,669.86,5.82,7,FALSE
525329,3.24e-19,84,508.7,2.5,5,FALSE
525330,1.17e-17,84,508.7,3.1,4,FALSE
525333,6.95e-10,63,432.51,3.57,3,FALSE
525336,8.84e-16,78,528.64,4.39,3,FALSE
