molecule_id,cluster_e,cluster_a,aop_oh_half_life_hours,is_stable
309797,3,7,0.8160000000000001,TRUE
164406,3,7,3.744,TRUE
309878,3,7,3.5519999999999996,TRUE
311154,3,7,3.804,TRUE
311457,3,7,2.76,TRUE
311464,3,7,2.76,TRUE
311705,3,7,1.404,TRUE
126366,3,7,2.0759999999999996,TRUE
312149,3,7,5.004,TRUE
312278,3,7,15.792000000000002,TRUE
312439,5_3,5_1,0.516,TRUE
312825,1_2,4,0.72,TRUE
524458,3,7,21.924,TRUE
165171,3,7,3.5279999999999996,TRUE
143666,3,7,558.048,TRUE
522595,3,7,1.536,TRUE
144774,2_1,7,2.361,TRUE
144877,3,7,1.992,TRUE
5732,3,7,3.588,TRUE
321586,3,7,2.688,TRUE
322094,8,7,4.308,TRUE
164473,3,7,4.62,TRUE
665879,3,7,0.72,TRUE
164485,3,7,3.3720000000000003,TRUE
666401,3,7,1.236,TRUE
167995,3,7,2.064,TRUE
530014,3,7,7.32,TRUE
168057,3,7,17.388,TRUE
658939,5_3,5_1,0.648,TRUE
329585,3,7,1.548,TRUE
166028,3,7,1.928,TRUE
535240,3,7,1.224,TRUE
164533,3,7,0.8160000000000001,TRUE
331590,3,7,3.54,TRUE
162732,3,7,0.636,TRUE
332029,3,7,5.747999999999999,TRUE
333549,3,7,1.1880000000000002,TRUE
339440,3,7,47.616,TRUE
82637,3,7,2.568,TRUE
283584,3,7,0.54,TRUE
82751,3,7,1.068,TRUE
82775,3,7,3.78,TRUE
82781,3,7,3.78,TRUE
82809,3,7,1.452,TRUE
82851,5_3,5_1,0.504,TRUE
82876,3,7,0.636,TRUE
82945,3,7,14.964000000000002,TRUE
83109,5_3,4,0.528,TRUE
83087,3,7,0.787,TRUE
534326,3,7,3.4559999999999995,TRUE
83405,5_3,5_1,0.552,TRUE
166462,3,7,5.352,TRUE
83512,3,7,0.636,TRUE
83493,3,7,1.272,TRUE
83737,3,7,0.636,TRUE
279020,3,7,2.856,TRUE
83853,3,7,2.7840000000000003,TRUE
83915,3,7,0.96,TRUE
83999,3,7,1.14,TRUE
279288,3,7,3.048,TRUE
84110,3,7,1.044,TRUE
127033,3,7,1.14,TRUE
84250,3,7,12.384,TRUE
84236,3,7,5.964,TRUE
84318,3,7,1.044,TRUE
74555,3,7,33.912,TRUE
84480,3,7,1.608,TRUE
84637,3,7,8.52,TRUE
4165,3,7,3.984,TRUE
279989,2_1,7,15.924,TRUE
85056,3,7,2.232,TRUE
85181,3,7,2.952,TRUE
85312,3,7,1.92,TRUE
85524,5_3,4,0.528,TRUE
281451,1_2,4,0.72,TRUE
281500,3,7,1.944,TRUE
86093,5_3,5_1,0.54,TRUE
281992,3,7,0.636,TRUE
5692,8,7,3.5759999999999996,TRUE
282234,5_3,4,0.552,TRUE
282537,8,7,6.9239999999999995,TRUE
169529,3,7,3.2880000000000003,TRUE
78426,3,7,3.282,TRUE
85697,3,7,34.26,TRUE
163447,3,7,1.812,TRUE
344458,3,7,48.55200000000001,TRUE
659204,5_3,4,0.516,TRUE
170099,3,7,9.18,TRUE
345415,3,7,1.2120000000000002,TRUE
345760,3,7,1.224,TRUE
348316,3,7,1.992,TRUE
659260,3,7,12.024,TRUE
348704,3,7,0.936,TRUE
186120,3,7,0.636,TRUE
186128,3,7,6.336,TRUE
186285,3,7,8.22,TRUE
351302,3,7,11.496,TRUE
667519,1_2,4,1.2000000000000002,TRUE
659345,3,7,3.06,TRUE
659491,1_2,4,1.1880000000000002,TRUE
26512,3,7,0.51,TRUE
362567,3,7,9.9,TRUE
362717,3,7,5.112,TRUE
367743,3,7,193.26,TRUE
369723,3,7,1.248,TRUE
254998,3,7,28.523999999999997,TRUE
371735,3,7,3.156,TRUE
372229,3,7,929.232,TRUE
377514,3,7,1.7039999999999995,TRUE
378494,3,7,49.367999999999995,TRUE
257396,3,7,2.0999999999999996,TRUE
380810,3,7,4.176,TRUE
381582,3,7,0.636,TRUE
381776,3,7,2.436,TRUE
383169,3,7,5.808,TRUE
242211,3,7,1.7879999999999998,TRUE
386523,3,7,0.8879999999999999,TRUE
255680,3,7,4.3919999999999995,TRUE
660825,3,7,1.452,TRUE
662027,3,7,5.952,TRUE
661729,3,7,0.804,TRUE
662534,2_1,7,1.128,TRUE
662888,3,7,0.636,TRUE
389164,3,7,2.616,TRUE
664734,3,7,3.708,TRUE
390001,3,7,3.588,TRUE
666486,3,7,0.8280000000000001,TRUE
664838,5_2,4,0.6960000000000001,TRUE
667393,3,7,2.448,TRUE
538248,3,7,1.678,TRUE
538672,3,7,0.684,TRUE
23621,5_2,4,0.792,TRUE
23734,3,7,13.056,TRUE
44403,3,7,15.803999999999998,TRUE
24003,3,7,1.104,TRUE
47028,3,7,0.6000000000000001,TRUE
24664,3,7,0.708,TRUE
25656,3,7,3.257,TRUE
77874,3,7,1.044,TRUE
25980,3,7,1.548,TRUE
392464,3,7,2.232,TRUE
392641,3,7,6.084,TRUE
26444,3,7,1.92,TRUE
26603,3,7,3.804,TRUE
26686,8,7,0.5880000000000001,TRUE
26733,3,7,0.504,TRUE
26735,3,7,0.744,TRUE
26763,8,7,1.914,TRUE
27256,3,7,2.1719999999999997,TRUE
27308,3,7,0.924,TRUE
27295,3,7,0.924,TRUE
27431,3,7,3.3480000000000003,TRUE
27418,3,7,3.024,TRUE
57661,3,7,40.08,TRUE
62375,3,7,18.576,TRUE
15132,3,7,6.827999999999999,TRUE
15163,3,7,1.452,TRUE
27774,3,7,1.92,TRUE
48241,3,7,0.732,TRUE
393684,3,7,0.684,TRUE
35697,3,7,0.972,TRUE
393889,3,7,2.232,TRUE
37303,3,7,1.92,TRUE
58506,2_1,7,0.8879999999999999,TRUE
395265,3,7,5.775,TRUE
33376,3,7,13.212,TRUE
36977,2_1,7,1.452,TRUE
44507,5_3,4,0.732,TRUE
62468,3,7,3.481,TRUE
401074,3,7,2.623,TRUE
47697,3,7,1.668,TRUE
47711,3,7,1.392,TRUE
58968,3,7,0.8,TRUE
59007,3,7,1.332,TRUE
59014,2_1,7,4.5600000000000005,TRUE
46858,2_1,7,3013.884,TRUE
44857,5_3,5_1,0.516,TRUE
78005,3,7,0.936,TRUE
90646,3,7,4.4399999999999995,TRUE
46925,3,7,0.636,TRUE
548359,2_1,7,0.756,TRUE
3677,3,7,0.636,TRUE
700947,3,7,0.624,TRUE
562276,3,7,2.4240000000000004,TRUE
564971,3,7,1.5,TRUE
581253,3,7,0.948,TRUE
583084,3,7,3.4559999999999995,TRUE
596796,3,7,8.184000000000001,TRUE
600957,3,7,3.984,TRUE
605391,3,7,1.248,TRUE
605692,3,7,1.824,TRUE
496119,3,7,2.568,TRUE
614512,3,7,2.508,TRUE
630892,3,7,1.128,TRUE
144163,3,7,2.112,TRUE
164556,3,7,3.744,TRUE
47610,3,7,2.372,TRUE
82125,2_1,7,21.672,TRUE
30503,3,7,1.512,TRUE
39981,3,7,2.1719999999999997,TRUE
71987,3,7,0.636,TRUE
82489,3,7,1.512,TRUE
81897,3,7,2.892,TRUE
88792,3,7,0.636,TRUE
96033,3,7,1.032,TRUE
97574,3,7,0.8759999999999999,TRUE
705309,3,7,2.712,TRUE
696434,3,7,1.488,TRUE
696668,3,7,2.256,TRUE
696497,5_3,5_1,0.516,TRUE
696627,3,7,4.416,TRUE
696648,3,7,2.0759999999999996,TRUE
696655,3,7,7.548,TRUE
696666,3,7,2.256,TRUE
696672,3,7,3.948,TRUE
696718,3,7,1.236,TRUE
696846,3,7,1.356,TRUE
696851,3,7,2.46,TRUE
696922,1_2,2_1,0.624,TRUE
696928,3,7,3.228,TRUE
698927,3,7,5.747999999999999,TRUE
698940,5_3,4,0.54,TRUE
698957,3,7,1.236,TRUE
699027,3,7,2.268,TRUE
238375,8,7,1.068,TRUE
681746,3,7,2.676,TRUE
916860,3,7,5.856,TRUE
239543,3,7,1.596,TRUE
524401,5_3,5_1,0.648,TRUE
526061,3,7,1.488,TRUE
231521,3,7,159.42000000000002,TRUE
164245,3,7,0.636,TRUE
701879,3,7,0.552,TRUE
231674,3,7,2.069,TRUE
164800,3,7,9.264,TRUE
164880,3,7,0.636,TRUE
231794,3,7,0.8639999999999999,TRUE
340456,3,7,0.5640000000000001,TRUE
165136,3,7,0.5760000000000001,TRUE
482566,3,7,0.636,TRUE
165370,3,7,586.944,TRUE
165321,3,7,7.56,TRUE
482726,3,7,0.972,TRUE
47254,3,7,0.8639999999999999,TRUE
232000,3,7,2.928,TRUE
483426,3,7,1.008,TRUE
442622,3,7,2.268,TRUE
702362,3,7,11.136,TRUE
232054,1_2,2_1,2.0759999999999996,TRUE
232160,3,7,3.468,TRUE
232236,2_1,7,0.5760000000000001,TRUE
232243,3,7,23.964,TRUE
232281,3,7,1.056,TRUE
97786,3,7,2.388,TRUE
232293,2_1,7,8.672,TRUE
702656,3,7,2.955,TRUE
702657,1_2,2_1,1.248,TRUE
702665,5_2,4,0.684,TRUE
73530,3,7,12.288,TRUE
232400,3,7,9.132,TRUE
621034,3,7,10.176,TRUE
73877,5_2,5_1,0.5640000000000001,TRUE
84041,3,7,1.32,TRUE
232573,3,7,1.608,TRUE
165602,3,7,1.812,TRUE
165547,3,7,0.8879999999999999,TRUE
165746,3,7,0.8999999999999999,TRUE
75153,3,7,11.256,TRUE
75326,3,7,1.02,TRUE
297551,3,7,2.004,TRUE
47751,3,7,1.296,TRUE
75516,3,7,1.812,TRUE
703711,3,7,3.78,TRUE
703720,3,7,3.972,TRUE
703723,3,7,4.74,TRUE
703763,3,7,4.1160000000000005,TRUE
75925,3,7,0.8759999999999999,TRUE
703889,3,7,56.652,TRUE
704117,3,7,4.764,TRUE
704156,3,7,3.072,TRUE
704340,3,7,2.268,TRUE
704346,3,7,0.624,TRUE
539754,3,7,1.248,TRUE
539446,3,7,1.7759999999999998,TRUE
233081,3,7,1.712,TRUE
233161,3,7,3.228,TRUE
86736,5_3,4,0.504,TRUE
705118,3,7,2.1239999999999997,TRUE
705160,5_3,4,0.5880000000000001,TRUE
705236,3,7,1.02,TRUE
676059,3,7,0.543,TRUE
705341,3,7,2.712,TRUE
675295,5_3,4,0.552,TRUE
675337,5_3,5_1,0.8519999999999999,TRUE
675558,3,7,11.292,TRUE
675990,3,7,46.8,TRUE
676168,3,7,2.3040000000000003,TRUE
676307,8,7,2.244,TRUE
676973,5_3,5_1,0.504,TRUE
677151,3,7,50.544,TRUE
677164,5_3,5_1,0.66,TRUE
677203,3,7,0.8280000000000001,TRUE
677337,5_3,5_1,0.648,TRUE
677406,3,7,0.972,TRUE
677429,3,7,3.012,TRUE
677648,3,7,0.924,TRUE
677680,3,7,11.544,TRUE
677942,5_3,5_1,0.5640000000000001,TRUE
679156,3,7,1.666,TRUE
679610,1_2,2_1,1.044,TRUE
679663,5_3,5_1,0.5880000000000001,TRUE
679819,5_2,5_1,0.502,TRUE
679880,1_2,2_1,0.66,TRUE
680018,3,7,1.968,TRUE
680041,1_2,2_1,0.984,TRUE
680049,3,7,7.08,TRUE
680150,3,7,1.044,TRUE
680275,3,7,3.624,TRUE
680389,3,7,3.492,TRUE
680975,1_2,2_1,0.792,TRUE
681081,5_3,5_1,0.504,TRUE
681146,1_2,2_1,0.69,TRUE
681581,3,7,0.948,TRUE
681647,3,7,2.76,TRUE
681900,5_3,5_1,0.648,TRUE
682236,3,7,1.7999999999999998,TRUE
682588,3,7,3.012,TRUE
682682,3,7,4.5600000000000005,TRUE
683205,3,7,2.244,TRUE
683217,3,7,1.956,TRUE
683406,3,7,12.912,TRUE
683616,3,7,3.06,TRUE
683734,1_2,2_1,0.648,TRUE
683894,3,7,0.8400000000000001,TRUE
683827,3,7,2.004,TRUE
684123,3,7,1.512,TRUE
684124,1_2,4,0.792,TRUE
684227,3,7,12.528,TRUE
684268,3,7,2.3280000000000003,TRUE
684320,3,7,1.512,TRUE
684334,3,7,1.564,TRUE
93570,3,7,1.164,TRUE
516452,3,7,3.024,TRUE
516499,5_3,5_1,0.552,TRUE
516501,3,7,1.7399999999999998,TRUE
235586,3,7,1.14,TRUE
516518,3,7,3.3360000000000003,TRUE
467283,3,7,7.32,TRUE
516576,3,7,2.844,TRUE
516578,1_2,2_1,0.708,TRUE
516592,3,7,3.684,TRUE
516598,3,7,1.14,TRUE
516599,3,7,1.536,TRUE
516604,3,7,1.08,TRUE
516633,3,7,1.404,TRUE
516639,3,7,0.78,TRUE
516657,3,7,0.991,TRUE
516680,3,7,1.08,TRUE
49037,3,7,1.128,TRUE
516753,3,7,3.036,TRUE
516760,3,7,3.3839999999999995,TRUE
516761,3,7,1.92,TRUE
516796,3,7,1.26,TRUE
52361,3,7,0.552,TRUE
516968,3,7,11.796,TRUE
517028,3,7,2.361,TRUE
517060,3,7,0.504,TRUE
517121,3,7,2.616,TRUE
517182,3,7,1.26,TRUE
517215,3,7,6.36,TRUE
517235,3,7,11.796,TRUE
517269,3,7,1.56,TRUE
517281,3,7,1.092,TRUE
517299,3,7,3.144,TRUE
517336,3,7,3.264,TRUE
517344,3,7,1.836,TRUE
517356,3,7,1.308,TRUE
517372,3,7,2.88,TRUE
517385,3,7,2.496,TRUE
517390,3,7,1.332,TRUE
517420,3,7,4.212,TRUE
517424,3,7,1.02,TRUE
517433,3,7,0.5760000000000001,TRUE
517439,3,7,12.936,TRUE
517518,3,7,2.7,TRUE
517452,3,7,2.448,TRUE
517453,3,7,1.032,TRUE
517514,3,7,25.32,TRUE
517517,3,7,1.476,TRUE
517519,3,7,1.236,TRUE
517657,5_3,5_1,0.66,TRUE
517660,5_3,5_1,0.5880000000000001,TRUE
517704,1_2,2_1,0.528,TRUE
517772,1_2,2_1,0.708,TRUE
517805,3,7,2.772,TRUE
518102,3,7,1.26,TRUE
518107,1_2,5_1,2.088,TRUE
518441,3,7,1.968,TRUE
518442,3,7,1.62,TRUE
518753,3,7,0.8639999999999999,TRUE
518823,5_3,5_1,0.672,TRUE
518957,3,7,6.540000000000001,TRUE
518981,3,7,2.928,TRUE
518994,3,7,1.104,TRUE
519013,3,7,2.496,TRUE
519038,1_2,2_1,0.672,TRUE
519063,3,7,0.6000000000000001,TRUE
519137,3,7,8.292,TRUE
519415,3,7,1.344,TRUE
519526,3,7,3.636,TRUE
235981,3,7,1.02,TRUE
235986,3,7,1.02,TRUE
519738,5_3,5_1,0.792,TRUE
519880,3,7,0.984,TRUE
520241,3,7,1.02,TRUE
520327,5_3,5_1,0.8519999999999999,TRUE
98741,3,7,6.300000000000001,TRUE
520496,3,7,2.628,TRUE
520620,3,7,0.8879999999999999,TRUE
520684,8,7,1.98,TRUE
520703,5_3,5_1,0.509,TRUE
520717,5_3,5_1,0.5640000000000001,TRUE
50669,3,7,1.344,TRUE
520811,3,7,1.62,TRUE
520834,3,7,1.7399999999999998,TRUE
520848,3,7,0.8999999999999999,TRUE
520855,3,7,1.356,TRUE
520892,3,7,2.76,TRUE
521042,3,7,0.912,TRUE
521092,3,7,0.8160000000000001,TRUE
521159,3,7,15.336,TRUE
521177,3,7,3.5759999999999996,TRUE
142450,3,7,1.296,TRUE
521547,3,7,3.192,TRUE
521361,3,7,1.98,TRUE
521421,3,7,7.704000000000001,TRUE
521493,3,7,19.464,TRUE
521915,3,7,1.7279999999999998,TRUE
521961,3,7,9.888,TRUE
522154,3,7,1.2000000000000002,TRUE
522184,8,7,2.112,TRUE
522289,5_3,5_1,0.5880000000000001,TRUE
522410,3,7,6.9479999999999995,TRUE
522470,1_2,2_1,0.516,TRUE
522556,3,7,2.04,TRUE
522566,3,7,3.4799999999999995,TRUE
522577,3,7,1.26,TRUE
522590,3,7,6.540000000000001,TRUE
522638,3,7,1.236,TRUE
522651,3,7,1.104,TRUE
522655,3,7,1.056,TRUE
522686,3,7,0.984,TRUE
522721,3,7,2.412,TRUE
522727,3,7,1.656,TRUE
522740,3,7,0.708,TRUE
522814,3,7,2.184,TRUE
522820,3,7,1.956,TRUE
522878,3,7,0.8999999999999999,TRUE
522917,3,7,0.972,TRUE
522926,3,7,0.6000000000000001,TRUE
522951,3,7,1.368,TRUE
523236,3,7,1.08,TRUE
523246,3,7,5.436,TRUE
523255,3,7,6.492000000000001,TRUE
523508,3,7,1.536,TRUE
523776,3,7,16.524,TRUE
523799,3,7,1.356,TRUE
523825,3,7,1.224,TRUE
523829,3,7,1.26,TRUE
49861,3,7,2.988,TRUE
523849,3,7,1.32,TRUE
523855,3,7,3.612,TRUE
523899,3,7,12.936,TRUE
524021,8,7,5.724,TRUE
524198,3,7,1.128,TRUE
464598,3,7,1.224,TRUE
524237,3,7,9.264,TRUE
464621,3,7,0.996,TRUE
524499,5_3,5_1,0.552,TRUE
524545,5_3,5_1,1.2120000000000002,TRUE
524631,1_2,4,0.824,TRUE
524648,5_2,5_1,0.5760000000000001,TRUE
524800,1_2,2_1,0.648,TRUE
308102,3,7,102.852,TRUE
524887,3,7,0.516,TRUE
524907,5_3,5_1,0.501,TRUE
524911,5_3,5_1,0.996,TRUE
524916,5_3,5_1,0.624,TRUE
236573,3,7,0.8999999999999999,TRUE
525064,5_3,4,0.528,TRUE
525137,3,7,0.636,TRUE
525179,3,7,2.64,TRUE
525214,1_2,5_1,0.8759999999999999,TRUE
525369,3,7,9.012,TRUE
464632,5_2,4,0.672,TRUE
464596,3,7,2.544,TRUE
525718,3,7,1.152,TRUE
525781,3,7,1.392,TRUE
525880,3,7,1.272,TRUE
525907,1_2,2_1,0.508,TRUE
126820,3,7,0.684,TRUE
525955,5_3,5_1,0.8759999999999999,TRUE
127020,3,7,0.636,TRUE
526076,3,7,10.8,TRUE
526077,3,7,11.076,TRUE
526349,5_3,5_1,0.574,TRUE
526353,5_3,5_1,0.924,TRUE
526454,5_3,5_1,0.552,TRUE
526458,5_3,5_1,0.708,TRUE
526462,5_3,5_1,0.552,TRUE
526771,5_3,5_1,0.6000000000000001,TRUE
526936,8,4,2.988,TRUE
526943,3,7,20.976,TRUE
526955,1_2,4,0.72,TRUE
526956,1_2,4,0.732,TRUE
527204,5_3,5_1,0.528,TRUE
527210,5_3,5_1,0.648,TRUE
678607,3,7,10.176,TRUE
464634,3,7,2.005,TRUE
527466,3,7,1.524,TRUE
527474,3,7,1.068,TRUE
527483,5_3,5_1,0.643,TRUE
527489,3,7,4.4399999999999995,TRUE
527495,5_3,5_1,0.693,TRUE
527584,3,7,1.236,TRUE
527692,5_3,5_1,0.512,TRUE
527693,5_3,5_1,0.502,TRUE
527792,3,7,28.596,TRUE
527812,3,7,1.44,TRUE
527847,3,7,0.636,TRUE
527921,5_3,5_1,0.54,TRUE
528053,5_3,5_1,0.924,TRUE
528060,3,7,3.3600000000000003,TRUE
528094,3,7,3.672,TRUE
528097,3,7,2.58,TRUE
528189,3,7,1.652,TRUE
528191,3,7,0.96,TRUE
528193,3,7,8.16,TRUE
528202,3,7,1.299,TRUE
528251,5_3,5_1,0.924,TRUE
528270,5_3,5_1,0.5640000000000001,TRUE
528291,3,7,2.16,TRUE
528319,3,7,1.416,TRUE
50381,3,7,1.32,TRUE
528408,3,7,1.272,TRUE
528418,5_3,5_1,0.6960000000000001,TRUE
528420,5_3,5_1,0.924,TRUE
691768,3,7,64.176,TRUE
528526,3,7,0.516,TRUE
528530,3,7,0.504,TRUE
528534,3,7,1.26,TRUE
528535,3,7,0.516,TRUE
528619,3,7,3.16,TRUE
528698,5_3,5_1,0.654,TRUE
457187,3,7,6.635,TRUE
528709,3,7,5.712,TRUE
528842,1_2,4,0.804,TRUE
528853,3,7,1.2000000000000002,TRUE
528857,5_3,5_1,1.008,TRUE
464791,3,7,10.248,TRUE
237162,3,7,1.128,TRUE
529062,8,7,0.959,TRUE
529073,3,7,1.236,TRUE
50667,3,7,13.5,TRUE
529358,3,7,3.168,TRUE
464999,3,7,0.907,TRUE
529501,3,7,1.857,TRUE
529557,3,7,0.8400000000000001,TRUE
529605,3,7,10.188,TRUE
529609,5_3,5_1,0.708,TRUE
529626,3,7,1.48,TRUE
529638,3,7,10.8,TRUE
529642,3,7,10.524,TRUE
529743,8,7,12.828,TRUE
529819,3,7,7.32,TRUE
529897,5_3,5_1,1.092,TRUE
529909,3,7,0.72,TRUE
529910,3,7,1.584,TRUE
529917,3,7,1.1760000000000002,TRUE
529982,5_3,5_1,0.684,TRUE
529983,5_3,5_1,0.552,TRUE
529988,5_3,5_1,0.72,TRUE
530016,3,7,0.771,TRUE
530078,2_1,7,0.756,TRUE
530191,5_3,5_1,0.51,TRUE
530196,5_3,5_1,0.512,TRUE
530220,3,7,5.196,TRUE
530295,3,7,1.7159999999999995,TRUE
465031,3,7,1.524,TRUE
530352,3,7,0.636,TRUE
530361,1_2,4,0.708,TRUE
530387,3,7,11.928,TRUE
530394,1_2,2_1,0.54,TRUE
530566,3,7,1.663,TRUE
530577,8,7,3.444,TRUE
545414,3,7,0.6000000000000001,TRUE
530627,3,7,2.496,TRUE
530646,3,7,2.056,TRUE
530679,8,7,13.776,TRUE
530776,3,7,0.783,TRUE
530781,3,7,1.2000000000000002,TRUE
530792,3,7,0.984,TRUE
530830,1_2,4,0.72,TRUE
674988,3,7,0.636,TRUE
530995,1_2,2_1,0.6000000000000001,TRUE
531133,5_3,5_1,0.66,TRUE
531147,5_3,5_1,0.516,TRUE
531164,5_3,5_1,0.66,TRUE
531197,5_3,5_1,0.732,TRUE
531233,1_2,4,0.624,TRUE
531255,5_3,5_1,0.6000000000000001,TRUE
531259,5_3,5_1,0.6000000000000001,TRUE
531263,3,7,0.636,TRUE
531281,3,7,15.888000000000002,TRUE
531342,5_3,5_1,0.627,TRUE
531832,3,7,1.968,TRUE
531845,5_3,5_1,1.044,TRUE
531897,2_1,7,1.422,TRUE
531982,1_2,4,0.708,TRUE
532149,5_3,5_1,0.624,TRUE
532154,5_3,5_1,0.624,TRUE
532228,3,7,1.1760000000000002,TRUE
532446,3,7,0.636,TRUE
532474,5_3,5_1,0.684,TRUE
532597,5_3,5_1,0.984,TRUE
532641,5_3,5_1,0.523,TRUE
532709,5_3,5_1,0.984,TRUE
532746,3,7,3.492,TRUE
532866,5_3,5_1,0.671,TRUE
532945,3,7,2.688,TRUE
532951,3,7,1.2000000000000002,TRUE
532978,2_1,7,18.276,TRUE
533007,3,7,2.772,TRUE
533026,3,7,1.488,TRUE
51167,3,7,1.56,TRUE
619518,3,7,0.636,TRUE
533355,3,7,27.576,TRUE
533436,3,7,1.14,TRUE
533635,3,7,30.660000000000004,TRUE
533761,3,7,0.636,TRUE
533780,3,7,1.224,TRUE
533784,3,7,1.152,TRUE
533815,3,7,5.28,TRUE
237805,3,7,0.636,TRUE
533930,3,7,1.14,TRUE
533933,3,7,1.14,TRUE
581374,3,7,2.3520000000000003,TRUE
237835,3,7,1.813,TRUE
680504,3,7,3.132,TRUE
680508,3,7,1.128,TRUE
562079,3,7,1.404,TRUE
621055,3,7,5.46,TRUE
691865,3,7,1.356,TRUE
562781,3,7,0.977,TRUE
534131,5_3,5_1,0.552,TRUE
534190,3,7,55.236,TRUE
534200,3,7,7.176,TRUE
563246,3,7,1.488,TRUE
563343,3,7,0.6960000000000001,TRUE
705657,3,7,1.885,TRUE
564361,3,7,27.468000000000004,TRUE
469406,3,7,120.564,TRUE
581247,3,7,0.5880000000000001,TRUE
566112,3,7,2.52,TRUE
546570,5_3,5_1,0.612,TRUE
475406,3,7,3.192,TRUE
534633,1_2,2_1,0.504,TRUE
534646,3,7,1.38,TRUE
534683,3,7,11.664,TRUE
534696,5_3,5_1,0.582,TRUE
692031,3,7,7.704000000000001,TRUE
534761,5_3,5_1,0.672,TRUE
637327,3,7,5.136,TRUE
581070,3,7,6.312,TRUE
648246,3,7,1.392,TRUE
534917,3,7,3.684,TRUE
534924,3,7,0.8879999999999999,TRUE
576956,3,7,7.26,TRUE
680816,3,7,12.384,TRUE
51723,3,7,2.256,TRUE
580457,3,7,1.32,TRUE
579531,3,7,2.232,TRUE
535033,3,7,11.808,TRUE
681123,2_1,7,4275.804,TRUE
581264,3,7,0.5760000000000001,TRUE
535099,1_2,4,1.284,TRUE
258642,3,7,0.8519999999999999,TRUE
262246,3,7,1.452,TRUE
705696,3,7,1.524,TRUE
166165,8,7,0.8999999999999999,TRUE
705775,3,7,1.584,TRUE
705801,3,7,7.26,TRUE
705804,3,7,3.564,TRUE
164020,3,7,4.356,TRUE
167192,3,7,1.491,TRUE
167690,3,7,0.8879999999999999,TRUE
51767,3,7,2.676,TRUE
462616,3,7,3.108,TRUE
233697,5_3,5_1,0.504,TRUE
80569,3,7,2.568,TRUE
233953,3,7,32.988,TRUE
544133,3,7,1.848,TRUE
505935,3,7,4.668,TRUE
117673,3,7,2.664,TRUE
565781,3,7,0.78,TRUE
234523,3,7,1.164,TRUE
545890,3,7,2.676,TRUE
234577,3,7,1.14,TRUE
143231,3,7,5.952,TRUE
508008,3,7,244.92,TRUE
230133,3,7,0.78,TRUE
546792,5_3,5_1,0.684,TRUE
281800,3,7,4.14,TRUE
510906,3,7,1.248,TRUE
510902,3,7,1.26,TRUE
510939,3,7,0.612,TRUE
510979,1_2,4,0.6960000000000001,TRUE
511127,3,7,1.799,TRUE
511294,3,7,6.468,TRUE
511465,3,7,1.044,TRUE
511466,3,7,1.264,TRUE
511795,5_3,5_1,0.528,TRUE
511878,3,7,6.384,TRUE
511921,5_3,5_1,0.924,TRUE
511927,5_3,5_1,0.715,TRUE
511931,5_3,5_1,0.6000000000000001,TRUE
512166,3,7,2.3040000000000003,TRUE
512211,1_2,2_1,0.6000000000000001,TRUE
512213,1_2,4,0.755,TRUE
512253,3,7,0.972,TRUE
512286,3,7,2.47,TRUE
512433,3,7,0.834,TRUE
561864,3,7,2.688,TRUE
512794,5_3,5_1,0.504,TRUE
512972,3,7,0.6000000000000001,TRUE
512976,3,7,1.32,TRUE
285951,3,7,0.528,TRUE
513012,3,7,0.732,TRUE
513744,3,7,0.96,TRUE
513670,3,7,1.98,TRUE
513731,3,7,0.504,TRUE
513823,3,7,2.7840000000000003,TRUE
513826,3,7,5.916,TRUE
513835,3,7,1.056,TRUE
513837,3,7,2.928,TRUE
513909,3,7,1.164,TRUE
77495,3,7,1.7999999999999998,TRUE
319364,3,7,2.316,TRUE
548322,3,7,1.836,TRUE
514030,3,7,1.836,TRUE
514049,3,7,0.8639999999999999,TRUE
514146,3,7,3.144,TRUE
514195,3,7,3.3720000000000003,TRUE
514198,3,7,1.26,TRUE
514199,3,7,28.56,TRUE
514328,5_3,5_1,0.708,TRUE
514356,5_3,5_1,0.6960000000000001,TRUE
514393,3,7,6.732000000000001,TRUE
514413,3,7,0.636,TRUE
514546,5_3,5_1,0.644,TRUE
514613,3,7,3.648,TRUE
60216,3,7,20.376,TRUE
514792,3,7,0.996,TRUE
514809,3,7,8.184000000000001,TRUE
514850,3,7,5.136,TRUE
514972,1_2,2_1,0.804,TRUE
514998,3,7,5.136,TRUE
515036,1_2,2_1,0.708,TRUE
515049,5_3,5_1,0.636,TRUE
515126,3,7,0.708,TRUE
515174,3,7,1.1880000000000002,TRUE
515198,3,7,1.983,TRUE
680822,3,7,2.16,TRUE
515441,3,7,1.887,TRUE
515447,5_3,5_1,0.54,TRUE
515480,1_2,2_1,0.708,TRUE
515499,3,7,16.308,TRUE
515505,3,7,0.76,TRUE
515524,3,7,3.276,TRUE
515549,3,7,1.38,TRUE
515568,5_3,5_1,0.648,TRUE
515584,3,7,2.3040000000000003,TRUE
515625,3,7,3.444,TRUE
515627,3,7,1.596,TRUE
515632,3,7,1.596,TRUE
515641,3,7,3.276,TRUE
515703,3,7,1.08,TRUE
515820,5_2,5_1,0.744,TRUE
515892,3,7,9.54,TRUE
515976,3,7,1.983,TRUE
516008,3,7,10.404,TRUE
516020,3,7,0.6960000000000001,TRUE
235487,3,7,156.648,TRUE
